Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
43	2020-01-20 16:01:16	9	2020-01-21 08:21:16	9	Midnight	-0.062	60.698	-3.00
44	2020-01-21 08:21:16	9	2020-01-21 19:19:16	9	Midday	-24.771	28.700	-3.00
45	2020-01-21 19:19:16	9	2020-01-22 07:17:16	9	Midnight	-16.737	8.132	-3.00
46	2020-01-22 07:17:16	9	2020-01-22 19:18:16	9	Midday	-16.578	8.622	-3.00
47	2020-01-22 19:18:16	9	2020-01-23 07:13:16	9	Midnight	-16.044	7.169	-3.00
48	2020-01-23 07:13:16	9	2020-01-23 19:14:16	9	Midday	-15.511	8.718	-3.00
49	2020-01-23 19:14:16	9	2020-01-24 07:12:16	9	Midnight	-15.354	8.322	-3.00
50	2020-01-24 07:12:16	9	2020-01-24 19:26:16	9	Midday	-16.823	4.146	-3.00
51	2020-01-24 19:26:16	9	2020-01-25 07:10:16	9	Midnight	-16.542	3.355	-3.00
52	2020-01-25 07:10:16	9	2020-01-25 19:24:16	9	Midday	-16.263	4.188	-3.00
53	2020-01-25 19:24:16	9	2020-01-26 07:10:16	9	Midnight	-16.234	4.126	-3.00
54	2020-01-26 07:10:16	9	2020-01-26 19:24:16	9	Midday	-16.206	4.231	-3.00
55	2020-01-26 19:24:16	9	2020-01-27 07:08:16	9	Midnight	-15.929	3.429	-3.00
56	2020-01-27 07:08:16	9	2020-01-27 19:24:16	9	Midday	-15.902	3.526	-3.00
57	2020-01-27 19:24:16	9	2020-01-28 07:10:16	9	Midnight	-16.127	4.226	-3.00
58	2020-01-28 07:10:16	9	2020-01-28 19:21:16	9	Midday	-15.727	5.471	-3.00
59	2020-01-28 19:21:16	9	2020-01-29 07:08:16	9	Midnight	-15.453	4.664	-3.00
60	2020-01-29 07:08:16	9	2020-01-29 19:24:16	9	Midday	-15.806	3.602	-3.00
61	2020-01-29 19:24:16	9	2020-01-30 07:08:16	9	Midnight	-15.783	3.555	-3.00
62	2020-01-30 07:08:16	9	2020-01-30 19:21:16	9	Midday	-15.387	4.826	-3.00
63	2020-01-30 19:21:16	9	2020-01-31 07:05:16	9	Midnight	-14.992	3.602	-3.00
64	2020-01-31 07:05:16	9	2020-01-31 19:29:16	9	Midday	-15.972	0.492	-3.00
65	2020-01-31 19:29:16	9	2020-02-01 07:07:16	9	Midnight	-16.204	1.232	-3.00
66	2020-02-01 07:07:16	9	2020-02-01 19:28:16	9	Midday	-16.061	1.699	-3.00
67	2020-02-01 19:28:16	9	2020-02-02 07:10:16	9	Midnight	-16.419	2.881	-3.00
68	2020-02-02 07:10:16	9	2020-02-02 19:21:16	9	Midday	-15.528	5.859	-3.00
69	2020-02-02 19:21:16	9	2020-02-03 07:08:16	9	Midnight	-15.262	5.016	-3.00
70	2020-02-03 07:08:16	9	2020-02-03 19:28:16	9	Midday	-16.123	2.145	-3.00
71	2020-02-03 19:28:16	9	2020-02-04 07:05:16	9	Midnight	-15.735	0.836	-3.00
72	2020-02-04 07:05:16	9	2020-02-04 19:28:16	9	Midday	-15.722	0.879	-3.00
73	2020-02-04 19:28:16	9	2020-02-05 07:05:16	9	Midnight	-15.710	0.839	-3.00
74	2020-02-05 07:05:16	9	2020-02-05 19:31:16	9	Midday	-16.074	-0.431	-3.00
75	2020-02-05 19:31:16	9	2020-02-06 07:05:16	9	Midnight	-16.064	-0.480	-3.00
76	2020-02-06 07:05:16	9	2020-02-06 19:28:16	9	Midday	-15.680	0.875	-3.00
77	2020-02-06 19:28:16	9	2020-02-07 07:13:16	9	Midnight	-16.671	4.467	-3.00
78	2020-02-07 07:13:16	9	2020-02-07 19:29:16	9	Midday	-16.789	4.075	-3.00
79	2020-02-07 19:29:16	9	2020-02-08 07:05:16	9	Midnight	-15.782	0.389	-3.00
80	2020-02-08 07:05:16	9	2020-02-08 19:31:16	9	Midday	-16.026	-0.521	-3.00
81	2020-02-08 19:31:16	9	2020-02-09 07:05:16	9	Midnight	-16.021	-0.554	-3.00
82	2020-02-09 07:05:16	9	2020-02-09 19:31:16	9	Midday	-16.017	-0.553	-3.00
83	2020-02-09 19:31:16	9	2020-02-10 07:05:16	9	Midnight	-16.013	-0.582	-3.00
84	2020-02-10 07:05:16	9	2020-02-10 19:31:16	9	Midday	-16.011	-0.587	-3.00
85	2020-02-10 19:31:16	9	2020-02-11 07:05:16	9	Midnight	-16.009	-0.610	-3.00
86	2020-02-11 07:05:16	9	2020-02-11 19:33:16	9	Midday	-16.258	-1.612	-3.00
87	2020-02-11 19:33:16	9	2020-02-12 07:05:16	9	Midnight	-16.258	-1.642	-3.00
88	2020-02-12 07:05:16	9	2020-02-12 19:33:16	9	Midday	-16.258	-1.674	-3.00
89	2020-02-12 19:33:16	9	2020-02-13 07:05:16	9	Midnight	-16.260	-1.698	-3.00
90	2020-02-13 07:05:16	9	2020-02-13 19:29:16	9	Midday	-15.762	0.347	-3.00
91	2020-02-13 19:29:16	9	2020-02-14 07:05:16	9	Midnight	-15.765	0.356	-3.00
92	2020-02-14 07:05:16	9	2020-02-14 19:31:16	9	Midday	-16.019	-0.738	-3.00
93	2020-02-14 19:31:16	9	2020-02-15 07:10:16	9	Midnight	-16.649	1.991	-3.00
94	2020-02-15 07:10:16	9	2020-02-15 19:33:16	9	Midday	-16.904	0.875	-3.00
95	2020-02-15 19:33:16	9	2020-02-16 07:08:16	9	Midnight	-16.660	-0.215	-3.00
96	2020-02-16 07:08:16	9	2020-02-16 19:31:16	9	Midday	-16.417	0.878	-3.00
97	2020-02-16 19:31:16	9	2020-02-17 07:10:16	9	Midnight	-16.675	2.076	-3.00
98	2020-02-17 07:10:16	9	2020-02-17 19:31:16	9	Midday	-16.683	2.058	-3.00
99	2020-02-17 19:31:16	9	2020-02-18 07:05:16	9	Midnight	-16.067	-0.852	-3.00
100	2020-02-18 07:05:16	9	2020-02-18 19:36:16	9	Midday	-16.702	-3.896	-3.00
101	2020-02-18 19:36:16	9	2020-02-19 07:00:16	9	Midnight	-16.088	-6.871	-3.00
102	2020-02-19 07:00:16	9	2020-02-19 19:31:16	9	Midday	-15.474	-4.040	-3.00
103	2020-02-19 19:31:16	9	2020-02-20 07:03:16	9	Midnight	-15.861	-2.193	-3.00
104	2020-02-20 07:03:16	9	2020-02-20 19:33:16	9	Midday	-16.124	-3.567	-3.00
105	2020-02-20 19:33:16	9	2020-02-21 07:05:16	9	Midnight	-16.387	-2.282	-3.00
106	2020-02-21 07:05:16	9	2020-02-21 19:33:16	9	Midday	-16.401	-2.405	-3.00
107	2020-02-21 19:33:16	9	2020-02-22 07:03:16	9	Midnight	-16.166	-3.707	-3.00
108	2020-02-22 07:03:16	9	2020-02-22 19:33:16	9	Midday	-16.181	-3.865	-3.00
109	2020-02-22 19:33:16	9	2020-02-23 07:05:16	9	Midnight	-16.447	-2.480	-3.00
110	2020-02-23 07:05:16	9	2020-02-23 19:26:16	9	Midday	-15.589	2.369	-3.00
111	2020-02-23 19:26:16	9	2020-02-24 07:10:16	9	Midnight	-16.232	6.220	-3.00
112	2020-02-24 07:10:16	9	2020-02-24 19:31:16	9	Midday	-16.875	2.439	-3.00
113	2020-02-24 19:31:16	9	2020-02-25 07:07:16	9	Midnight	-16.518	0.301	-3.00
114	2020-02-25 07:07:16	9	2020-02-25 19:36:16	9	Midday	-17.163	-3.648	-3.00
115	2020-02-25 19:36:16	9	2020-02-26 07:03:16	9	Midnight	-16.682	-6.651	-3.00
116	2020-02-26 07:03:16	9	2020-02-26 19:38:16	9	Midday	-16.953	-8.437	-3.00
117	2020-02-26 19:38:16	9	2020-02-27 07:00:16	9	Midnight	-16.599	-10.760	-3.00
118	2020-02-27 07:00:16	9	2020-02-27 19:38:16	9	Midday	-16.621	-11.123	-3.00
119	2020-02-27 19:38:16	9	2020-02-28 06:55:16	9	Midnight	-16.018	-14.998	-3.00
120	2020-02-28 06:55:16	9	2020-02-28 19:36:16	9	Midday	-15.791	-13.946	-3.00
121	2020-02-28 19:36:16	9	2020-02-29 07:05:16	9	Midnight	-17.064	-5.909	-3.00
122	2020-02-29 07:05:16	9	2020-02-29 19:38:16	9	Midday	-17.338	-7.970	-3.00
123	2020-02-29 19:38:16	9	2020-03-01 07:00:16	9	Midnight	-16.737	-12.296	-3.00
124	2020-03-01 07:00:16	9	2020-03-01 19:36:16	9	Midday	-16.512	-11.043	-3.00
125	2020-03-01 19:36:16	9	2020-03-02 06:55:16	9	Midnight	-15.913	-15.459	-3.00
126	2020-03-02 06:55:16	9	2020-03-02 19:36:16	9	Midday	-15.938	-16.013	-3.00
127	2020-03-02 19:36:16	9	2020-03-03 06:58:16	9	Midnight	-16.340	-13.568	-3.00
128	2020-03-03 06:58:16	9	2020-03-03 19:36:16	9	Midday	-16.367	-14.126	-3.00
129	2020-03-03 19:36:16	9	2020-03-04 06:58:16	9	Midnight	-16.394	-14.300	-3.00
130	2020-03-04 06:58:16	9	2020-03-04 19:34:16	9	Midday	-16.172	-12.955	-3.00
131	2020-03-04 19:34:16	9	2020-03-05 06:58:16	9	Midnight	-16.200	-13.101	-3.00
132	2020-03-05 06:58:16	9	2020-03-05 19:41:16	9	Midday	-17.104	-20.581	-3.00
133	2020-03-05 19:41:16	9	2020-03-06 06:55:16	9	Midnight	-16.758	-23.651	-3.00
134	2020-03-06 06:55:16	9	2020-03-06 19:36:16	9	Midday	-16.163	-19.796	-3.00
135	2020-03-06 19:36:16	9	2020-03-07 06:55:16	9	Midnight	-16.193	-20.135	-3.00
136	2020-03-07 06:55:16	9	2020-03-07 19:31:16	9	Midday	-15.598	-15.567	-3.00
137	2020-03-07 19:31:16	9	2020-03-08 06:50:16	9	Midnight	-15.004	-21.377	-3.00
138	2020-03-08 06:50:16	9	2020-03-08 19:36:16	9	Midday	-15.660	-27.337	-3.00
139	2020-03-08 19:36:16	9	2020-03-09 06:55:16	9	Midnight	-16.317	-22.768	-3.00
140	2020-03-09 06:55:16	9	2020-03-09 19:36:16	9	Midday	-16.349	-23.805	-3.00
141	2020-03-09 19:36:16	9	2020-03-10 06:55:16	9	Midnight	-16.381	-24.312	-3.00
142	2020-03-10 06:55:16	9	2020-03-10 19:39:16	9	Midday	-16.789	-28.735	-3.00
143	2020-03-10 19:39:16	9	2020-03-11 06:50:16	9	Midnight	-16.197	-34.336	-3.00
144	2020-03-11 06:50:16	9	2020-03-11 19:33:16	9	Midday	-15.480	-29.569	-3.00
145	2020-03-11 19:33:16	9	2020-03-12 06:53:16	9	Midnight	-15.888	-26.737	-3.00
146	2020-03-12 06:53:16	9	2020-03-12 19:38:16	9	Midday	-16.547	-33.859	-3.00
147	2020-03-12 19:38:16	9	2020-03-13 06:53:16	9	Midnight	-16.581	-34.720	-3.00
148	2020-03-13 06:53:16	9	2020-03-13 19:41:16	9	Midday	-16.991	-39.226	-3.00
149	2020-03-13 19:41:16	9	2020-03-14 06:50:16	9	Midnight	-16.650	-42.929	-3.00
150	2020-03-14 06:50:16	9	2020-03-14 19:38:16	9	Midday	-16.310	-41.795	-3.00
151	2020-03-14 19:38:16	9	2020-03-15 06:50:16	9	Midnight	-16.345	-42.895	-3.00
152	2020-03-15 06:50:16	9	2020-03-15 19:38:16	9	Midday	-16.381	-44.580	-3.00
153	2020-03-15 19:38:16	9	2020-03-16 06:48:16	9	Midnight	-16.166	-47.550	-3.00
154	2020-03-16 06:48:16	9	2020-03-16 21:41:16	9	Midday	-31.580	-78.040	-3.00
155	2020-03-16 21:41:16	9	2020-03-17 06:52:16	9	Midnight	-32.116	-78.294	-3.00
156	2020-03-17 06:52:16	9	2020-03-17 19:36:16	9	Midday	-16.524	-47.061	-3.00
157	2020-03-17 19:36:16	9	2020-03-18 06:38:16	9	Midnight	-14.810	-59.000	-3.00
158	2020-03-18 06:38:16	9	2020-03-18 22:06:16	9	Midday	-33.601	-81.743	-3.00
159	2020-03-18 22:06:16	9	2020-03-19 06:20:16	9	Midnight	-31.387	-82.756	-3.00
160	2020-03-19 06:20:16	9	2020-03-19 19:23:16	9	Midday	-11.045	-65.817	-3.00
161	2020-03-19 19:23:16	9	2020-03-20 06:15:16	9	Midnight	-10.456	0.341	-3.00
162	2020-03-20 06:15:16	9	2020-03-20 19:19:16	9	Midday	-9.993	66.925	-3.00
163	2020-03-20 19:19:16	9	2020-03-21 06:15:16	9	Midnight	-10.031	65.409	-3.00
164	2020-03-21 06:15:16	9	2020-03-21 19:21:16	9	Midday	-10.318	64.952	-3.00
165	2020-03-21 19:21:16	9	2020-03-22 06:28:16	9	Midnight	-11.981	56.719	-3.00
166	2020-03-22 06:28:16	9	2020-03-22 19:36:16	9	Midday	-13.894	63.125	-3.00
167	2020-03-22 19:36:16	9	2020-03-23 06:40:16	9	Midnight	-15.431	55.568	-3.00
168	2020-03-23 06:40:16	9	2020-03-23 19:36:16	9	Midday	-15.469	54.321	-3.00
169	2020-03-23 19:36:16	9	2020-03-24 06:40:16	9	Midnight	-15.507	52.718	-3.00
170	2020-03-24 06:40:16	9	2020-03-24 19:36:16	9	Midday	-15.544	51.552	-3.00
171	2020-03-24 19:36:16	9	2020-03-25 06:40:16	9	Midnight	-15.582	50.011	-3.00
172	2020-03-25 06:40:16	9	2020-03-25 19:36:16	9	Midday	-15.620	48.927	-3.00
173	2020-03-25 19:36:16	9	2020-03-26 06:51:16	9	Midnight	-17.033	37.803	-3.00
174	2020-03-26 06:51:16	9	2020-03-26 19:41:16	9	Midday	-17.696	41.662	-3.00
175	2020-03-26 19:41:16	9	2020-03-27 06:53:16	9	Midnight	-17.984	38.322	-3.00
176	2020-03-27 06:53:16	9	2020-03-27 19:38:16	9	Midday	-17.646	34.443	-3.00
177	2020-03-27 19:38:16	9	2020-03-28 06:50:16	9	Midnight	-17.309	36.028	-3.00
178	2020-03-28 06:50:16	9	2020-03-28 19:41:16	9	Midday	-17.721	37.940	-3.00
179	2020-03-28 19:41:16	9	2020-03-29 06:40:16	9	Midnight	-16.509	44.178	-3.00
180	2020-03-29 06:40:16	9	2020-03-29 19:33:16	9	Midday	-15.546	37.577	-3.00
181	2020-03-29 19:33:16	9	2020-03-30 06:43:16	9	Midnight	-15.959	33.820	-3.00
182	2020-03-30 06:43:16	9	2020-03-30 19:41:16	9	Midday	-16.996	39.447	-3.00
183	2020-03-30 19:41:16	9	2020-03-31 06:38:16	9	Midnight	-16.408	41.685	-3.00
184	2020-03-31 06:38:16	9	2020-03-31 19:36:16	9	Midday	-15.820	37.675	-3.00
185	2020-03-31 19:36:16	9	2020-04-01 06:40:16	9	Midnight	-16.107	35.167	-3.00
186	2020-04-01 06:40:16	9	2020-04-01 19:41:16	9	Midday	-16.769	38.044	-3.00
187	2020-04-01 19:41:16	9	2020-04-02 06:45:16	9	Midnight	-17.431	33.571	-3.00
188	2020-04-02 06:45:16	9	2020-04-02 19:38:16	9	Midday	-17.093	30.785	-3.00
189	2020-04-02 19:38:16	9	2020-04-03 06:43:16	9	Midnight	-16.879	31.362	-3.00
190	2020-04-03 06:43:16	9	2020-04-03 19:41:16	9	Midday	-17.291	33.003	-3.00
191	2020-04-03 19:41:16	9	2020-04-04 06:40:16	9	Midnight	-16.952	34.118	-3.00
192	2020-04-04 06:40:16	9	2020-04-04 19:41:16	9	Midday	-16.988	33.627	-3.00
193	2020-04-04 19:41:16	9	2020-04-05 06:42:16	9	Midnight	-17.274	31.482	-3.00
194	2020-04-05 06:42:16	9	2020-04-05 19:38:16	9	Midday	-16.934	29.027	-3.00
195	2020-04-05 19:38:16	9	2020-04-06 06:35:16	9	Midnight	-16.095	32.783	-3.00
196	2020-04-06 06:35:16	9	2020-04-06 19:36:16	9	Midday	-15.880	31.124	-3.00
197	2020-04-06 19:36:16	9	2020-04-07 06:38:16	9	Midnight	-16.290	28.459	-3.00
198	2020-04-07 06:38:16	9	2020-04-07 19:43:16	9	Midday	-17.200	32.362	-3.00
199	2020-04-07 19:43:16	9	2020-04-08 06:40:16	9	Midnight	-17.484	30.475	-3.00
200	2020-04-08 06:40:16	9	2020-04-08 19:43:16	9	Midday	-17.518	30.102	-3.00
201	2020-04-08 19:43:16	9	2020-04-09 06:35:16	9	Midnight	-16.927	32.241	-3.00
202	2020-04-09 06:35:16	9	2020-04-09 19:41:16	9	Midday	-16.711	30.775	-3.00
203	2020-04-09 19:41:16	9	2020-04-10 06:35:16	9	Midnight	-16.744	30.126	-3.00
204	2020-04-10 06:35:16	9	2020-04-10 19:39:16	9	Midday	-16.527	28.680	-3.00
205	2020-04-10 19:39:16	9	2020-04-11 06:35:16	9	Midnight	-16.560	28.069	-3.00
206	2020-04-11 06:35:16	9	2020-04-11 19:38:16	9	Midday	-16.468	27.208	-3.00
207	2020-04-11 19:38:16	9	2020-04-12 06:32:16	9	Midnight	-16.125	28.265	-3.00
208	2020-04-12 06:32:16	9	2020-04-12 19:46:16	9	Midday	-17.157	31.984	-3.00
209	2020-04-12 19:46:16	9	2020-04-13 06:05:16	9	Midnight	-13.813	42.320	-3.00
210	2020-04-13 06:05:16	9	2020-04-13 19:36:16	9	Midday	-12.594	38.340	-3.00
211	2020-04-13 19:36:16	9	2020-04-14 05:53:16	9	Midnight	-11.124	42.064	-3.00
212	2020-04-14 05:53:16	9	2020-04-14 19:26:16	9	Midday	-9.905	38.191	-3.00
213	2020-04-14 19:26:16	9	2020-04-15 05:33:16	9	Midnight	-7.434	44.296	-3.00
214	2020-04-15 05:33:16	9	2020-04-15 19:31:16	9	Midday	-8.089	45.357	-3.00
215	2020-04-15 19:31:16	9	2020-04-16 05:22:16	9	Midnight	-6.743	47.755	-3.00
216	2020-04-16 05:22:16	9	2020-04-16 19:24:16	9	Midday	-5.897	45.601	-3.00
217	2020-04-16 19:24:16	9	2020-04-17 05:20:16	9	Midnight	-5.676	45.656	-3.00
218	2020-04-17 05:20:16	9	2020-04-17 19:33:16	9	Midday	-6.829	47.554	-3.00
219	2020-04-17 19:33:16	9	2020-04-18 05:00:16	9	Midnight	-4.357	51.442	-3.00
220	2020-04-18 05:00:16	9	2020-04-18 19:23:16	9	Midday	-3.134	49.050	-3.00
221	2020-04-18 19:23:16	9	2020-04-19 05:00:16	9	Midnight	-3.161	48.623	-3.00
222	2020-04-19 05:00:16	9	2020-04-19 19:06:16	9	Midday	-1.062	44.273	-3.00
223	2020-04-19 19:06:16	9	2020-04-20 04:45:16	9	Midnight	0.787	47.447	-3.00
224	2020-04-20 04:45:16	9	2020-04-20 19:26:16	9	Midday	-1.739	51.180	-3.00
225	2020-04-20 19:26:16	9	2020-04-21 04:35:16	9	Midnight	-0.514	52.567	-3.00
226	2020-04-21 04:35:16	9	2020-04-21 19:26:16	9	Midday	-0.539	52.262	-3.00
227	2020-04-21 19:26:16	9	2020-04-22 04:23:16	9	Midnight	0.937	53.840	-3.00
228	2020-04-22 04:23:16	9	2020-04-22 19:31:16	9	Midday	0.288	54.300	-3.00
229	2020-04-22 19:31:16	9	2020-04-23 04:05:16	9	Midnight	2.515	56.444	-3.00
230	2020-04-23 04:05:16	9	2020-04-23 19:44:16	9	Midday	0.867	57.753	-3.00
231	2020-04-23 19:44:16	9	2020-04-24 04:00:16	9	Midnight	1.469	58.015	-3.00
232	2020-04-24 04:00:16	9	2020-04-24 19:46:16	9	Midday	1.198	57.975	-3.00
233	2020-04-24 19:46:16	9	2020-04-25 04:00:16	9	Midnight	1.176	57.674	-3.00
234	2020-04-25 04:00:16	9	2020-04-25 19:46:16	9	Midday	1.155	57.415	-3.00
235	2020-04-25 19:46:16	9	2020-04-26 04:00:16	9	Midnight	1.135	57.121	-3.00
236	2020-04-26 04:00:16	9	2020-04-26 19:39:16	9	Midday	1.990	56.052	-3.00
237	2020-04-26 19:39:16	9	2020-04-27 03:55:16	9	Midnight	2.596	56.351	-3.00
238	2020-04-27 03:55:16	9	2020-04-27 19:51:16	9	Midday	1.077	57.433	-3.00
239	2020-04-27 19:51:16	9	2020-04-28 03:58:16	9	Midnight	0.683	56.832	-3.00
240	2020-04-28 03:58:16	9	2020-04-28 19:36:16	9	Midday	2.541	54.852	-3.00
241	2020-04-28 19:36:16	9	2020-04-29 04:00:16	9	Midnight	2.273	54.324	-3.00
242	2020-04-29 04:00:16	9	2020-04-29 19:56:16	9	Midday	-0.244	56.407	-3.00
243	2020-04-29 19:56:16	9	2020-04-30 03:53:16	9	Midnight	0.615	56.889	-3.00
244	2020-04-30 03:53:16	9	2020-04-30 19:56:16	9	Midday	0.600	56.658	-3.00
245	2020-04-30 19:56:16	9	2020-05-01 03:48:16	9	Midnight	1.210	56.919	-3.00
246	2020-05-01 03:48:16	9	2020-05-01 19:51:16	9	Midday	1.820	56.180	-3.00
247	2020-05-01 19:51:16	9	2020-05-02 03:45:16	9	Midnight	2.181	56.244	-3.00
248	2020-05-02 03:45:16	9	2020-05-02 19:58:16	9	Midday	1.293	56.730	-3.00
249	2020-05-02 19:58:16	9	2020-05-03 03:45:16	9	Midnight	1.280	56.492	-3.00
250	2020-05-03 03:45:16	9	2020-05-03 19:46:16	9	Midday	2.768	55.036	-3.00
251	2020-05-03 19:46:16	9	2020-05-04 03:40:16	9	Midnight	3.381	55.331	-3.00
252	2020-05-04 03:40:16	9	2020-05-04 19:53:16	9	Midday	2.495	55.835	-3.00
253	2020-05-04 19:53:16	9	2020-05-05 03:45:16	9	Midnight	1.860	55.096	-3.00
254	2020-05-05 03:45:16	9	2020-05-05 19:56:16	9	Midday	1.475	55.197	-3.00
255	2020-05-05 19:56:16	9	2020-05-06 03:45:16	9	Midnight	1.465	54.975	-3.00
256	2020-05-06 03:45:16	9	2020-05-06 20:06:16	9	Midday	0.207	55.765	-3.00
257	2020-05-06 20:06:16	9	2020-05-07 03:45:16	9	Midnight	0.198	55.552	-3.00
258	2020-05-07 03:45:16	9	2020-05-07 20:06:16	9	Midday	0.191	55.355	-3.00
259	2020-05-07 20:06:16	9	2020-05-08 03:35:16	9	Midnight	1.434	56.091	-3.00
260	2020-05-08 03:35:16	9	2020-05-08 20:08:16	9	Midday	1.178	56.082	-3.00
261	2020-05-08 20:08:16	9	2020-05-09 03:30:16	9	Midnight	1.797	56.331	-3.00
262	2020-05-09 03:30:16	9	2020-05-09 20:11:16	9	Midday	1.417	56.407	-3.00
263	2020-05-09 20:11:16	9	2020-05-10 03:30:16	9	Midnight	1.412	56.217	-3.00
264	2020-05-10 03:30:16	9	2020-05-10 20:08:16	9	Midday	1.783	55.772	-3.00
265	2020-05-10 20:08:16	9	2020-05-11 03:25:16	9	Midnight	2.405	56.025	-3.00
266	2020-05-11 03:25:16	9	2020-05-11 20:08:16	9	Midday	2.402	55.848	-3.00
267	2020-05-11 20:08:16	9	2020-05-12 03:25:16	9	Midnight	2.399	55.668	-3.00
268	2020-05-12 03:25:16	9	2020-05-12 20:08:16	9	Midday	2.398	55.495	-3.00
269	2020-05-12 20:08:16	9	2020-05-13 03:25:16	9	Midnight	2.397	55.321	-3.00
270	2020-05-13 03:25:16	9	2020-05-13 20:16:16	9	Midday	1.397	55.832	-3.00
271	2020-05-13 20:16:16	9	2020-05-14 03:20:16	9	Midnight	2.022	56.076	-3.00
272	2020-05-14 03:20:16	9	2020-05-14 20:16:16	9	Midday	2.022	55.913	-3.00
273	2020-05-14 20:16:16	9	2020-05-15 03:20:16	9	Midnight	2.024	55.752	-3.00
274	2020-05-15 03:20:16	9	2020-05-15 20:18:16	9	Midday	1.776	55.753	-3.00
