Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
66	2020-02-01 07:07:16	9	2020-02-01 19:28:16	9	Midday	-16.061	8.586	-5.00
67	2020-02-01 19:28:16	9	2020-02-02 07:10:16	9	Midnight	-16.419	9.847	-5.00
68	2020-02-02 07:10:16	9	2020-02-02 19:21:16	9	Midday	-15.528	12.924	-5.00
69	2020-02-02 19:21:16	9	2020-02-03 07:08:16	9	Midnight	-15.262	12.133	-5.00
70	2020-02-03 07:08:16	9	2020-02-03 19:28:16	9	Midday	-16.123	9.281	-5.00
71	2020-02-03 19:28:16	9	2020-02-04 07:05:16	9	Midnight	-15.735	8.009	-5.00
72	2020-02-04 07:05:16	9	2020-02-04 19:28:16	9	Midday	-15.722	8.119	-5.00
73	2020-02-04 19:28:16	9	2020-02-05 07:05:16	9	Midnight	-15.710	8.145	-5.00
74	2020-02-05 07:05:16	9	2020-02-05 19:31:16	9	Midday	-16.074	6.914	-5.00
75	2020-02-05 19:31:16	9	2020-02-06 07:05:16	9	Midnight	-16.064	6.935	-5.00
76	2020-02-06 07:05:16	9	2020-02-06 19:28:16	9	Midday	-15.680	8.397	-5.00
77	2020-02-06 19:28:16	9	2020-02-07 07:13:16	9	Midnight	-16.671	12.138	-5.00
78	2020-02-07 07:13:16	9	2020-02-07 19:29:16	9	Midday	-16.789	11.820	-5.00
79	2020-02-07 19:29:16	9	2020-02-08 07:05:16	9	Midnight	-15.782	8.131	-5.00
80	2020-02-08 07:05:16	9	2020-02-08 19:31:16	9	Midday	-16.026	7.277	-5.00
81	2020-02-08 19:31:16	9	2020-02-09 07:05:16	9	Midnight	-16.021	7.326	-5.00
82	2020-02-09 07:05:16	9	2020-02-09 19:31:16	9	Midday	-16.017	7.414	-5.00
83	2020-02-09 19:31:16	9	2020-02-10 07:05:16	9	Midnight	-16.013	7.473	-5.00
84	2020-02-10 07:05:16	9	2020-02-10 19:31:16	9	Midday	-16.011	7.559	-5.00
85	2020-02-10 19:31:16	9	2020-02-11 07:05:16	9	Midnight	-16.009	7.630	-5.00
86	2020-02-11 07:05:16	9	2020-02-11 19:33:16	9	Midday	-16.258	6.689	-5.00
87	2020-02-11 19:33:16	9	2020-02-12 07:05:16	9	Midnight	-16.258	6.758	-5.00
88	2020-02-12 07:05:16	9	2020-02-12 19:33:16	9	Midday	-16.258	6.828	-5.00
89	2020-02-12 19:33:16	9	2020-02-13 07:05:16	9	Midnight	-16.260	6.908	-5.00
90	2020-02-13 07:05:16	9	2020-02-13 19:29:16	9	Midday	-15.762	9.140	-5.00
91	2020-02-13 19:29:16	9	2020-02-14 07:05:16	9	Midnight	-15.765	9.263	-5.00
92	2020-02-14 07:05:16	9	2020-02-14 19:31:16	9	Midday	-16.019	8.246	-5.00
93	2020-02-14 19:31:16	9	2020-02-15 07:10:16	9	Midnight	-16.649	11.199	-5.00
94	2020-02-15 07:10:16	9	2020-02-15 19:33:16	9	Midday	-16.904	10.171	-5.00
95	2020-02-15 19:33:16	9	2020-02-16 07:08:16	9	Midnight	-16.660	9.168	-5.00
96	2020-02-16 07:08:16	9	2020-02-16 19:31:16	9	Midday	-16.417	10.442	-5.00
97	2020-02-16 19:31:16	9	2020-02-17 07:10:16	9	Midnight	-16.675	11.830	-5.00
98	2020-02-17 07:10:16	9	2020-02-17 19:31:16	9	Midday	-16.683	11.959	-5.00
99	2020-02-17 19:31:16	9	2020-02-18 07:05:16	9	Midnight	-16.067	9.071	-5.00
100	2020-02-18 07:05:16	9	2020-02-18 19:36:16	9	Midday	-16.702	6.016	-5.00
101	2020-02-18 19:36:16	9	2020-02-19 07:00:16	9	Midnight	-16.088	3.005	-5.00
102	2020-02-19 07:00:16	9	2020-02-19 19:31:16	9	Midday	-15.474	6.179	-5.00
103	2020-02-19 19:31:16	9	2020-02-20 07:03:16	9	Midnight	-15.861	8.309	-5.00
104	2020-02-20 07:03:16	9	2020-02-20 19:33:16	9	Midday	-16.124	7.026	-5.00
105	2020-02-20 19:33:16	9	2020-02-21 07:05:16	9	Midnight	-16.387	8.578	-5.00
106	2020-02-21 07:05:16	9	2020-02-21 19:33:16	9	Midday	-16.401	8.640	-5.00
107	2020-02-21 19:33:16	9	2020-02-22 07:03:16	9	Midnight	-16.166	7.446	-5.00
108	2020-02-22 07:03:16	9	2020-02-22 19:33:16	9	Midday	-16.181	7.482	-5.00
109	2020-02-22 19:33:16	9	2020-02-23 07:05:16	9	Midnight	-16.447	9.187	-5.00
110	2020-02-23 07:05:16	9	2020-02-23 19:26:16	9	Midday	-15.589	14.601	-5.00
111	2020-02-23 19:26:16	9	2020-02-24 07:10:16	9	Midnight	-16.232	18.929	-5.00
112	2020-02-24 07:10:16	9	2020-02-24 19:31:16	9	Midday	-16.875	15.196	-5.00
113	2020-02-24 19:31:16	9	2020-02-25 07:07:16	9	Midnight	-16.518	13.176	-5.00
114	2020-02-25 07:07:16	9	2020-02-25 19:36:16	9	Midday	-17.163	9.164	-5.00
115	2020-02-25 19:36:16	9	2020-02-26 07:03:16	9	Midnight	-16.682	6.135	-5.00
116	2020-02-26 07:03:16	9	2020-02-26 19:38:16	9	Midday	-16.953	4.431	-5.00
117	2020-02-26 19:38:16	9	2020-02-27 07:00:16	9	Midnight	-16.599	2.110	-5.00
118	2020-02-27 07:00:16	9	2020-02-27 19:38:16	9	Midday	-16.621	1.993	-5.00
119	2020-02-27 19:38:16	9	2020-02-28 06:55:16	9	Midnight	-16.018	-2.125	-5.00
120	2020-02-28 06:55:16	9	2020-02-28 19:36:16	9	Midday	-15.791	-0.614	-5.00
121	2020-02-28 19:36:16	9	2020-02-29 07:05:16	9	Midnight	-17.064	8.936	-5.00
122	2020-02-29 07:05:16	9	2020-02-29 19:38:16	9	Midday	-17.338	6.970	-5.00
123	2020-02-29 19:38:16	9	2020-03-01 07:00:16	9	Midnight	-16.737	2.345	-5.00
124	2020-03-01 07:00:16	9	2020-03-01 19:36:16	9	Midday	-16.512	4.214	-5.00
125	2020-03-01 19:36:16	9	2020-03-02 06:55:16	9	Midnight	-15.913	-0.592	-5.00
126	2020-03-02 06:55:16	9	2020-03-02 19:36:16	9	Midday	-15.938	-0.838	-5.00
127	2020-03-02 19:36:16	9	2020-03-03 06:58:16	9	Midnight	-16.340	2.559	-5.00
128	2020-03-03 06:58:16	9	2020-03-03 19:36:16	9	Midday	-16.367	2.377	-5.00
129	2020-03-03 19:36:16	9	2020-03-04 06:58:16	9	Midnight	-16.394	2.690	-5.00
130	2020-03-04 06:58:16	9	2020-03-04 19:34:16	9	Midday	-16.172	4.933	-5.00
131	2020-03-04 19:34:16	9	2020-03-05 06:58:16	9	Midnight	-16.200	5.379	-5.00
132	2020-03-05 06:58:16	9	2020-03-05 19:41:16	9	Midday	-17.104	-3.517	-5.00
133	2020-03-05 19:41:16	9	2020-03-06 06:55:16	9	Midnight	-16.758	-6.894	-5.00
134	2020-03-06 06:55:16	9	2020-03-06 19:36:16	9	Midday	-16.163	-1.250	-5.00
135	2020-03-06 19:36:16	9	2020-03-07 06:55:16	9	Midnight	-16.193	-0.988	-5.00
136	2020-03-07 06:55:16	9	2020-03-07 19:31:16	9	Midday	-15.598	6.071	-5.00
137	2020-03-07 19:31:16	9	2020-03-08 06:50:16	9	Midnight	-15.004	-1.098	-5.00
138	2020-03-08 06:50:16	9	2020-03-08 19:36:16	9	Midday	-15.660	-8.568	-5.00
139	2020-03-08 19:36:16	9	2020-03-09 06:55:16	9	Midnight	-16.317	-1.225	-5.00
140	2020-03-09 06:55:16	9	2020-03-09 19:36:16	9	Midday	-16.349	-1.720	-5.00
141	2020-03-09 19:36:16	9	2020-03-10 06:55:16	9	Midnight	-16.381	-1.373	-5.00
142	2020-03-10 06:55:16	9	2020-03-10 19:39:16	9	Midday	-16.789	-7.008	-5.00
143	2020-03-10 19:39:16	9	2020-03-11 06:50:16	9	Midnight	-16.197	-14.488	-5.00
144	2020-03-11 06:50:16	9	2020-03-11 19:33:16	9	Midday	-15.480	-5.958	-5.00
145	2020-03-11 19:33:16	9	2020-03-12 06:53:16	9	Midnight	-15.888	0.426	-5.00
146	2020-03-12 06:53:16	9	2020-03-12 19:38:16	9	Midday	-16.547	-10.373	-5.00
147	2020-03-12 19:38:16	9	2020-03-13 06:53:16	9	Midnight	-16.581	-10.418	-5.00
148	2020-03-13 06:53:16	9	2020-03-13 19:41:16	9	Midday	-16.991	-16.764	-5.00
149	2020-03-13 19:41:16	9	2020-03-14 06:50:16	9	Midnight	-16.650	-21.764	-5.00
150	2020-03-14 06:50:16	9	2020-03-14 19:38:16	9	Midday	-16.310	-18.448	-5.00
151	2020-03-14 19:38:16	9	2020-03-15 06:50:16	9	Midnight	-16.345	-18.896	-5.00
152	2020-03-15 06:50:16	9	2020-03-15 19:38:16	9	Midday	-16.381	-20.401	-5.00
153	2020-03-15 19:38:16	9	2020-03-16 06:48:16	9	Midnight	-16.166	-24.382	-5.00
154	2020-03-16 06:48:16	9	2020-03-16 21:41:16	9	Midday	-31.580	-72.541	-5.00
155	2020-03-16 21:41:16	9	2020-03-17 06:52:16	9	Midnight	-32.116	-72.655	-5.00
156	2020-03-17 06:52:16	9	2020-03-17 19:36:16	9	Midday	-16.524	-16.432	-5.00
157	2020-03-17 19:36:16	9	2020-03-18 06:38:16	9	Midnight	-14.810	-39.945	-5.00
158	2020-03-18 06:38:16	9	2020-03-18 22:06:16	9	Midday	-33.601	-77.137	-5.00
159	2020-03-18 22:06:16	9	2020-03-19 06:20:16	9	Midnight	-31.387	-78.492	-5.00
160	2020-03-19 06:20:16	9	2020-03-19 19:23:16	9	Midday	-11.045	-48.843	-5.00
161	2020-03-19 19:23:16	9	2020-03-20 06:15:16	9	Midnight	-10.456	0.339	-5.00
162	2020-03-20 06:15:16	9	2020-03-20 19:19:16	9	Midday	-9.993	50.303	-5.00
163	2020-03-20 19:19:16	9	2020-03-21 06:15:16	9	Midnight	-10.031	48.699	-5.00
164	2020-03-21 06:15:16	9	2020-03-21 19:21:16	9	Midday	-10.318	49.041	-5.00
165	2020-03-21 19:21:16	9	2020-03-22 06:28:16	9	Midnight	-11.981	34.766	-5.00
166	2020-03-22 06:28:16	9	2020-03-22 19:36:16	9	Midday	-13.894	47.899	-5.00
167	2020-03-22 19:36:16	9	2020-03-23 06:40:16	9	Midnight	-15.431	35.672	-5.00
168	2020-03-23 06:40:16	9	2020-03-23 19:36:16	9	Midday	-15.469	34.725	-5.00
169	2020-03-23 19:36:16	9	2020-03-24 06:40:16	9	Midnight	-15.507	33.131	-5.00
170	2020-03-24 06:40:16	9	2020-03-24 19:36:16	9	Midday	-15.544	32.294	-5.00
171	2020-03-24 19:36:16	9	2020-03-25 06:40:16	9	Midnight	-15.582	30.803	-5.00
172	2020-03-25 06:40:16	9	2020-03-25 19:36:16	9	Midday	-15.620	30.069	-5.00
173	2020-03-25 19:36:16	9	2020-03-26 06:51:16	9	Midnight	-17.033	11.934	-5.00
174	2020-03-26 06:51:16	9	2020-03-26 19:41:16	9	Midday	-17.696	20.267	-5.00
175	2020-03-26 19:41:16	9	2020-03-27 06:53:16	9	Midnight	-17.984	15.906	-5.00
176	2020-03-27 06:53:16	9	2020-03-27 19:38:16	9	Midday	-17.646	10.669	-5.00
177	2020-03-27 19:38:16	9	2020-03-28 06:50:16	9	Midnight	-17.309	14.539	-5.00
178	2020-03-28 06:50:16	9	2020-03-28 19:41:16	9	Midday	-17.721	18.533	-5.00
179	2020-03-28 19:41:16	9	2020-03-29 06:40:16	9	Midnight	-16.509	28.461	-5.00
180	2020-03-29 06:40:16	9	2020-03-29 19:33:16	9	Midday	-15.546	19.647	-5.00
181	2020-03-29 19:33:16	9	2020-03-30 06:43:16	9	Midnight	-15.959	14.977	-5.00
182	2020-03-30 06:43:16	9	2020-03-30 19:41:16	9	Midday	-16.996	23.637	-5.00
183	2020-03-30 19:41:16	9	2020-03-31 06:38:16	9	Midnight	-16.408	27.243	-5.00
184	2020-03-31 06:38:16	9	2020-03-31 19:36:16	9	Midday	-15.820	22.333	-5.00
185	2020-03-31 19:36:16	9	2020-04-01 06:40:16	9	Midnight	-16.107	19.495	-5.00
186	2020-04-01 06:40:16	9	2020-04-01 19:41:16	9	Midday	-16.769	23.818	-5.00
187	2020-04-01 19:41:16	9	2020-04-02 06:45:16	9	Midnight	-17.431	18.417	-5.00
188	2020-04-02 06:45:16	9	2020-04-02 19:38:16	9	Midday	-17.093	15.269	-5.00
189	2020-04-02 19:38:16	9	2020-04-03 06:43:16	9	Midnight	-16.879	16.497	-5.00
190	2020-04-03 06:43:16	9	2020-04-03 19:41:16	9	Midday	-17.291	19.031	-5.00
191	2020-04-03 19:41:16	9	2020-04-04 06:40:16	9	Midnight	-16.952	20.831	-5.00
192	2020-04-04 06:40:16	9	2020-04-04 19:41:16	9	Midday	-16.988	20.579	-5.00
193	2020-04-04 19:41:16	9	2020-04-05 06:42:16	9	Midnight	-17.274	18.266	-5.00
194	2020-04-05 06:42:16	9	2020-04-05 19:38:16	9	Midday	-16.934	15.587	-5.00
195	2020-04-05 19:38:16	9	2020-04-06 06:35:16	9	Midnight	-16.095	20.525	-5.00
196	2020-04-06 06:35:16	9	2020-04-06 19:36:16	9	Midday	-15.880	18.808	-5.00
197	2020-04-06 19:36:16	9	2020-04-07 06:38:16	9	Midnight	-16.290	15.889	-5.00
198	2020-04-07 06:38:16	9	2020-04-07 19:43:16	9	Midday	-17.200	20.869	-5.00
199	2020-04-07 19:43:16	9	2020-04-08 06:40:16	9	Midnight	-17.484	18.875	-5.00
200	2020-04-08 06:40:16	9	2020-04-08 19:43:16	9	Midday	-17.518	18.690	-5.00
201	2020-04-08 19:43:16	9	2020-04-09 06:35:16	9	Midnight	-16.927	21.461	-5.00
202	2020-04-09 06:35:16	9	2020-04-09 19:41:16	9	Midday	-16.711	19.961	-5.00
203	2020-04-09 19:41:16	9	2020-04-10 06:35:16	9	Midnight	-16.744	19.422	-5.00
204	2020-04-10 06:35:16	9	2020-04-10 19:39:16	9	Midday	-16.527	17.952	-5.00
205	2020-04-10 19:39:16	9	2020-04-11 06:35:16	9	Midnight	-16.560	17.455	-5.00
206	2020-04-11 06:35:16	9	2020-04-11 19:38:16	9	Midday	-16.468	16.666	-5.00
207	2020-04-11 19:38:16	9	2020-04-12 06:32:16	9	Midnight	-16.125	18.081	-5.00
208	2020-04-12 06:32:16	9	2020-04-12 19:46:16	9	Midday	-17.157	22.539	-5.00
209	2020-04-12 19:46:16	9	2020-04-13 06:05:16	9	Midnight	-13.813	34.599	-5.00
210	2020-04-13 06:05:16	9	2020-04-13 19:36:16	9	Midday	-12.594	30.146	-5.00
211	2020-04-13 19:36:16	9	2020-04-14 05:53:16	9	Midnight	-11.124	34.550	-5.00
212	2020-04-14 05:53:16	9	2020-04-14 19:26:16	9	Midday	-9.905	30.235	-5.00
213	2020-04-14 19:26:16	9	2020-04-15 05:33:16	9	Midnight	-7.434	37.331	-5.00
214	2020-04-15 05:33:16	9	2020-04-15 19:31:16	9	Midday	-8.089	38.647	-5.00
215	2020-04-15 19:31:16	9	2020-04-16 05:22:16	9	Midnight	-6.743	41.480	-5.00
216	2020-04-16 05:22:16	9	2020-04-16 19:24:16	9	Midday	-5.897	39.116	-5.00
217	2020-04-16 19:24:16	9	2020-04-17 05:20:16	9	Midnight	-5.676	39.269	-5.00
218	2020-04-17 05:20:16	9	2020-04-17 19:33:16	9	Midday	-6.829	41.510	-5.00
219	2020-04-17 19:33:16	9	2020-04-18 05:00:16	9	Midnight	-4.357	45.997	-5.00
220	2020-04-18 05:00:16	9	2020-04-18 19:23:16	9	Midday	-3.134	43.359	-5.00
221	2020-04-18 19:23:16	9	2020-04-19 05:00:16	9	Midnight	-3.161	42.950	-5.00
222	2020-04-19 05:00:16	9	2020-04-19 19:06:16	9	Midday	-1.062	38.123	-5.00
223	2020-04-19 19:06:16	9	2020-04-20 04:45:16	9	Midnight	0.787	41.766	-5.00
224	2020-04-20 04:45:16	9	2020-04-20 19:26:16	9	Midday	-1.739	46.033	-5.00
225	2020-04-20 19:26:16	9	2020-04-21 04:35:16	9	Midnight	-0.514	47.654	-5.00
226	2020-04-21 04:35:16	9	2020-04-21 19:26:16	9	Midday	-0.539	47.369	-5.00
227	2020-04-21 19:26:16	9	2020-04-22 04:23:16	9	Midnight	0.937	49.195	-5.00
228	2020-04-22 04:23:16	9	2020-04-22 19:31:16	9	Midday	0.288	49.762	-5.00
229	2020-04-22 19:31:16	9	2020-04-23 04:05:16	9	Midnight	2.515	52.213	-5.00
230	2020-04-23 04:05:16	9	2020-04-23 19:44:16	9	Midday	0.867	53.724	-5.00
231	2020-04-23 19:44:16	9	2020-04-24 04:00:16	9	Midnight	1.469	54.060	-5.00
232	2020-04-24 04:00:16	9	2020-04-24 19:46:16	9	Midday	1.198	54.056	-5.00
233	2020-04-24 19:46:16	9	2020-04-25 04:00:16	9	Midnight	1.176	53.760	-5.00
234	2020-04-25 04:00:16	9	2020-04-25 19:46:16	9	Midday	1.155	53.511	-5.00
235	2020-04-25 19:46:16	9	2020-04-26 04:00:16	9	Midnight	1.135	53.222	-5.00
236	2020-04-26 04:00:16	9	2020-04-26 19:39:16	9	Midday	1.990	52.072	-5.00
237	2020-04-26 19:39:16	9	2020-04-27 03:55:16	9	Midnight	2.596	52.441	-5.00
238	2020-04-27 03:55:16	9	2020-04-27 19:51:16	9	Midday	1.077	53.679	-5.00
239	2020-04-27 19:51:16	9	2020-04-28 03:58:16	9	Midnight	0.683	53.048	-5.00
240	2020-04-28 03:58:16	9	2020-04-28 19:36:16	9	Midday	2.541	50.891	-5.00
241	2020-04-28 19:36:16	9	2020-04-29 04:00:16	9	Midnight	2.273	50.342	-5.00
242	2020-04-29 04:00:16	9	2020-04-29 19:56:16	9	Midday	-0.244	52.680	-5.00
243	2020-04-29 19:56:16	9	2020-04-30 03:53:16	9	Midnight	0.615	53.243	-5.00
244	2020-04-30 03:53:16	9	2020-04-30 19:56:16	9	Midday	0.600	53.020	-5.00
245	2020-04-30 19:56:16	9	2020-05-01 03:48:16	9	Midnight	1.210	53.338	-5.00
246	2020-05-01 03:48:16	9	2020-05-01 19:51:16	9	Midday	1.820	52.553	-5.00
247	2020-05-01 19:51:16	9	2020-05-02 03:45:16	9	Midnight	2.181	52.654	-5.00
248	2020-05-02 03:45:16	9	2020-05-02 19:58:16	9	Midday	1.293	53.217	-5.00
249	2020-05-02 19:58:16	9	2020-05-03 03:45:16	9	Midnight	1.280	52.983	-5.00
250	2020-05-03 03:45:16	9	2020-05-03 19:46:16	9	Midday	2.768	51.412	-5.00
251	2020-05-03 19:46:16	9	2020-05-04 03:40:16	9	Midnight	3.381	51.764	-5.00
252	2020-05-04 03:40:16	9	2020-05-04 19:53:16	9	Midday	2.495	52.343	-5.00
253	2020-05-04 19:53:16	9	2020-05-05 03:45:16	9	Midnight	1.860	51.560	-5.00
254	2020-05-05 03:45:16	9	2020-05-05 19:56:16	9	Midday	1.475	51.696	-5.00
255	2020-05-05 19:56:16	9	2020-05-06 03:45:16	9	Midnight	1.465	51.478	-5.00
256	2020-05-06 03:45:16	9	2020-05-06 20:06:16	9	Midday	0.207	52.367	-5.00
257	2020-05-06 20:06:16	9	2020-05-07 03:45:16	9	Midnight	0.198	52.158	-5.00
258	2020-05-07 03:45:16	9	2020-05-07 20:06:16	9	Midday	0.191	51.966	-5.00
259	2020-05-07 20:06:16	9	2020-05-08 03:35:16	9	Midnight	1.434	52.792	-5.00
260	2020-05-08 03:35:16	9	2020-05-08 20:08:16	9	Midday	1.178	52.804	-5.00
261	2020-05-08 20:08:16	9	2020-05-09 03:30:16	9	Midnight	1.797	53.096	-5.00
262	2020-05-09 03:30:16	9	2020-05-09 20:11:16	9	Midday	1.417	53.200	-5.00
263	2020-05-09 20:11:16	9	2020-05-10 03:30:16	9	Midnight	1.412	53.013	-5.00
264	2020-05-10 03:30:16	9	2020-05-10 20:08:16	9	Midday	1.783	52.549	-5.00
265	2020-05-10 20:08:16	9	2020-05-11 03:25:16	9	Midnight	2.405	52.843	-5.00
266	2020-05-11 03:25:16	9	2020-05-11 20:08:16	9	Midday	2.402	52.670	-5.00
267	2020-05-11 20:08:16	9	2020-05-12 03:25:16	9	Midnight	2.399	52.494	-5.00
268	2020-05-12 03:25:16	9	2020-05-12 20:08:16	9	Midday	2.398	52.324	-5.00
269	2020-05-12 20:08:16	9	2020-05-13 03:25:16	9	Midnight	2.397	52.153	-5.00
270	2020-05-13 03:25:16	9	2020-05-13 20:16:16	9	Midday	1.397	52.726	-5.00
271	2020-05-13 20:16:16	9	2020-05-14 03:20:16	9	Midnight	2.022	53.008	-5.00
272	2020-05-14 03:20:16	9	2020-05-14 20:16:16	9	Midday	2.022	52.847	-5.00
273	2020-05-14 20:16:16	9	2020-05-15 03:20:16	9	Midnight	2.024	52.689	-5.00
274	2020-05-15 03:20:16	9	2020-05-15 20:18:16	9	Midday	1.776	52.707	-5.00
275	2020-05-15 20:18:16	9	2020-05-16 03:20:16	9	Midnight	1.778	52.554	-5.00
