"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-16.9511494252874,14.8210382513661,-17.117816091954,-17.117816091954,-14.7844827586207,-12.7844827586207,8.98770491803279,11.3210382513661,22.4877049180328,27.3210382513661,2017-09-14 00:05:16,2018-01-27 13:10:00,"land","Orlestone Forest"
"wgr",-11.5086206896552,7.10245901639344,-16.0086206896552,-14.0086206896552,-9.50862068965517,-7.00862068965517,5.10245901639344,5.60245901639344,14.6024590163934,23.1024590163934,2018-01-29 01:10:29,2018-02-25 13:08:48,"land","Orlestone Forest"
"wgr",-17.0948275862069,13.6762295081967,-21.0948275862069,-19.5948275862069,-14.5948275862069,-11.5948275862069,-4.82377049180328,2.67622950819672,23.6762295081967,28.6762295081967,2017-09-14 00:05:16,2018-01-27 13:10:00,"none","Orlestone Forest"
"wgr",-11.5086206896552,6.60245901639344,-16.0086206896552,-14.0086206896552,-9.00862068965517,9.99137931034483,-47.3975409836066,-3.39754098360656,14.6024590163934,23.1024590163934,2018-01-29 01:10:29,2018-02-25 13:08:48,"none","Orlestone Forest"
