"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-14.6120689655172,10.8811475409836,-17.1120689655172,-16.6120689655172,-12.6120689655172,-10.6120689655172,7.3811475409836,7.8811475409836,14.3811475409836,21.3811475409836,2012-09-18 00:52:30,2013-03-15 13:07:51,"land","Orlestone Forest"
"wgr",-14.6120689655172,7.8811475409836,-18.6120689655172,-16.6120689655172,-13.1120689655172,-11.6120689655172,-7.1188524590164,-1.1188524590164,13.3811475409836,19.3811475409836,2012-09-18 00:52:30,2013-03-15 13:07:51,"none","Orlestone Forest"
