"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-16.0948275862069,17.1762295081967,-17.0948275862069,-17.0948275862069,-14.0948275862069,-12.5948275862069,7.67622950819672,10.1762295081967,23.1762295081967,25.6762295081967,2012-10-04 00:37:44,2013-03-18 13:09:45,"land","Orlestone Forest"
"wgr",-16.0948275862069,17.1762295081967,-19.5948275862069,-18.0948275862069,-14.0948275862069,-12.5948275862069,1.17622950819672,8.17622950819672,23.6762295081967,27.1762295081967,2012-10-04 00:37:44,2013-03-18 13:09:45,"none","Orlestone Forest"
