"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-16.0775862068965,12.2581967213115,-17.0775862068965,-17.0775862068965,-13.0775862068965,-11.0775862068965,6.75819672131147,8.25819672131147,18.7581967213115,26.2581967213115,2017-09-15 00:58:58.50267,2018-03-22 13:08:41.566939,"land","Methwold Hythe"
"wgr",-14.1120689655172,10.6024590163934,-17.1120689655172,-16.6120689655172,-11.1120689655172,-9.61206896551724,6.10245901639344,7.10245901639344,28.6024590163934,52.6024590163934,2018-10-19 12:34:57.689948,NA,"land","Methwold Hythe"
"wgr",-16.0775862068965,10.2172131147541,-21.5775862068965,-18.5775862068965,-12.0775862068965,-9.57758620689654,-14.7827868852459,-5.2827868852459,17.7172131147541,24.2172131147541,2017-09-15 00:58:58.50267,2018-03-02 13:10:17.051596,"none","Methwold Hythe"
"wgr",-14.1120689655172,10.6024590163934,-18.1120689655172,-16.6120689655172,-11.1120689655172,-9.61206896551724,-41.3975409836066,-26.3975409836066,48.6024590163934,63.6024590163934,2018-10-19 12:34:57.689948,NA,"none","Methwold Hythe"
