"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-14.2040229885057,16.0150273224044,-17.7873563218391,-15.2040229885057,-12.4540229885057,-8.70402298850574,-3.81830601092896,13.8483606557377,25.0150273224044,36.0150273224044,2012-09-03 00:30:51,2013-03-14 13:04:44,"land","Orlestone Forest"
"wgr",-16.1120689655172,11.8401639344262,-17.1120689655172,-17.1120689655172,-14.6120689655172,-13.6120689655172,10.3401639344262,10.8401639344262,16.8401639344262,19.8401639344262,2012-09-27 00:51:51,2013-03-14 13:04:44,"none","Orlestone Forest"
