"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-17.0775862068965,14.594262295082,-17.0775862068965,-17.0775862068965,-13.5775862068965,-11.5775862068965,7.09426229508197,10.094262295082,23.594262295082,28.094262295082,2016-10-03 12:35:11,2016-12-27 01:04:30,"land","Methwold Hythe"
"wgr",-13.1120689655172,8.29918032786885,-17.1120689655172,-16.6120689655172,-10.6120689655172,-7.61206896551724,5.29918032786885,6.29918032786885,14.2991803278689,21.7991803278689,2016-12-28 13:12:03,2017-03-16 13:13:12,"land","Methwold Hythe"
"wgr",-17.0775862068965,7.30737704918033,-22.5775862068965,-20.0775862068965,-14.0775862068965,-11.5775862068965,-26.6926229508197,-13.6926229508197,30.3073770491803,46.8073770491803,2016-10-08 01:00:52,2016-10-24 12:47:22,"none","Methwold Hythe"
"wgr",-17.0086206896552,15.8893442622951,-22.5086206896552,-20.0086206896552,-12.5086206896552,-7.50862068965517,-10.6106557377049,2.88934426229508,24.3893442622951,30.3893442622951,2016-10-29 12:50:29,2016-12-27 01:04:30,"none","Methwold Hythe"
"wgr",-13.6120689655172,4.29918032786885,-19.1120689655172,-16.6120689655172,-10.6120689655172,-8.61206896551724,-15.2008196721311,-8.20081967213115,12.7991803278689,20.2991803278689,2016-12-28 13:12:03,2017-03-16 13:13:12,"none","Methwold Hythe"
