"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-16.3948275862069,16.6565573770492,-17.1948275862069,-17.0948275862069,-14.5948275862069,-12.6948275862069,9.95655737704918,11.6565573770492,22.3565573770492,29.1565573770492,2016-09-09 12:24:30,2017-04-12 12:56:54,"land","Alton Water"
"wgr",-17.5948275862069,13.7581967213115,-21.5948275862069,-19.5948275862069,-15.5948275862069,-13.0948275862069,-3.24180327868853,3.75819672131147,19.2581967213115,24.7581967213115,2016-10-20 12:52:29,2017-03-30 13:14:50,"none","Alton Water"
