"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","Arrival","Departure","mask","tag.loc"
"wgr",-16.1120689655172,12.2581967213115,-17.1120689655172,-17.1120689655172,-14.1120689655172,-12.1120689655172,9.75819672131147,10.2581967213115,16.2581967213115,24.7581967213115,2015-09-24 00:43:08,2016-01-10 13:21:09,"land","Alton Water"
"wgr",-16.1120689655172,9.75819672131147,-19.1120689655172,-17.6120689655172,-14.1120689655172,-12.6120689655172,-7.24180327868853,-0.241803278688529,16.2581967213115,23.7581967213115,2015-09-24 00:43:08,2016-01-10 13:21:09,"none","Alton Water"
