"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","mask","tag.loc"
"wgr",-2.7155172413793,-6.15983606557377,-4.2155172413793,-3.2155172413793,-1.2155172413793,-0.215517241379303,-27.6598360655738,-19.1598360655738,5.84016393442623,23.3401639344262,"none","Ghana"
"wgr",-1.2155172413793,5.34016393442623,-5.2155172413793,-4.2155172413793,-0.215517241379303,0.784482758620697,4.84016393442623,4.84016393442623,22.8401639344262,27.3401639344262,"land","Ghana"
"brgr",-2.12931034482759,33.9713114754098,-5.62931034482759,-3.12931034482759,-1.62931034482759,0.370689655172413,30.4713114754098,32.4713114754098,35.4713114754098,37.4713114754098,"none","Ghana"
"brgr",-2.12931034482759,33.9713114754098,-5.62931034482759,-3.12931034482759,-1.62931034482759,-0.129310344827587,30.4713114754098,32.4713114754098,34.9713114754098,37.4713114754098,"land","Ghana"
