"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","mask","tag.loc"
"wgr",-17.1120689655172,20.1352459016393,-19.6120689655172,-18.6120689655172,-15.6120689655172,-14.1120689655172,3.63524590163934,10.6352459016393,27.1352459016393,32.6352459016393,"none","Gambia"
"wgr",-16.6120689655172,21.1352459016393,-17.1120689655172,-17.1120689655172,-15.1120689655172,-14.1120689655172,10.1352459016393,11.1352459016393,23.6352459016393,28.1352459016393,"land","Gambia"
"brgr",0.887931034482762,49.3073770491803,-7.11206896551724,-1.11206896551724,2.88793103448276,6.38793103448276,44.3073770491803,47.8073770491803,50.3073770491803,53.8073770491803,"none","Gambia"
"brgr",0.887931034482762,49.3073770491803,-7.11206896551724,-1.11206896551724,2.88793103448276,6.38793103448276,44.3073770491803,47.8073770491803,50.3073770491803,53.8073770491803,"land","Gambia"
