"site","Lon","Lat","Lon.2.5%","Lon.40%","Lon.80%","Lon.97.25%","Lat.2.5%","Lat.40%","Lat.80%","Lat.97.25%","mask","tag.loc"
"wgr",-3.2155172413793,0.340163934426229,-4.7155172413793,-4.2155172413793,-1.7155172413793,-1.2155172413793,-20.6598360655738,-11.6598360655738,10.8401639344262,17.8401639344262,"none","Ghana"
"wgr",-2.7155172413793,5.34016393442623,-5.2155172413793,-4.2155172413793,-1.7155172413793,-0.715517241379303,4.84016393442623,4.84016393442623,12.8401639344262,21.3401639344262,"land","Ghana"
"brgr",5.25,39.4713114754098,1.75,3.75,6.25,8.75,34.4713114754098,37.4713114754098,40.9713114754098,43.4713114754098,"none","Ghana"
"brgr",5.38793103448276,33.1434426229508,-4.11206896551724,3.88793103448276,6.38793103448276,14.8879310344828,24.1434426229508,28.1434426229508,36.6434426229508,53.1434426229508,"land","Ghana"
