"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2017-05-12 20:24:49,FALSE,FALSE,0,FALSE,2017-05-12 20:24:49,0
2017-05-13 03:33:09,TRUE,FALSE,0,FALSE,2017-05-13 03:33:09,0
2017-05-13 20:24:50,FALSE,FALSE,0,FALSE,2017-05-13 20:24:50,0
2017-05-14 03:33:10,TRUE,FALSE,0,FALSE,2017-05-14 03:33:10,0
2017-05-14 20:24:08,FALSE,FALSE,0,FALSE,2017-05-14 20:24:08,0
2017-05-15 03:28:10,TRUE,FALSE,0,FALSE,2017-05-15 03:28:10,0
2017-05-15 20:06:54,FALSE,FALSE,0,FALSE,2017-05-15 20:06:54,0
2017-05-16 03:33:11,TRUE,FALSE,0,FALSE,2017-05-16 03:33:11,0
2017-05-16 20:12:10,FALSE,FALSE,0,FALSE,2017-05-16 20:12:10,0
2017-05-17 03:38:11,TRUE,FALSE,0,FALSE,2017-05-17 03:38:11,0
2017-05-17 20:19:10,FALSE,FALSE,0,FALSE,2017-05-17 20:19:10,0
2017-05-18 03:23:12,TRUE,FALSE,0,FALSE,2017-05-18 03:23:12,0
2017-05-18 19:56:55,FALSE,FALSE,0,FALSE,2017-05-18 19:56:55,0
2017-05-19 03:28:13,TRUE,FALSE,0,FALSE,2017-05-19 03:28:13,0
2017-05-19 20:16:56,FALSE,FALSE,0,FALSE,2017-05-19 20:16:56,0
2017-05-20 03:23:13,TRUE,FALSE,0,FALSE,2017-05-20 03:23:13,0
2017-05-20 20:29:11,FALSE,FALSE,0,FALSE,2017-05-20 20:29:11,0
2017-05-21 03:22:58,TRUE,FALSE,0,FALSE,2017-05-21 03:22:58,0
2017-05-21 20:21:57,FALSE,FALSE,0,FALSE,2017-05-21 20:21:57,0
2017-05-22 03:13:14,TRUE,FALSE,0,FALSE,2017-05-22 03:13:14,0
2017-05-22 20:36:57,FALSE,FALSE,0,FALSE,2017-05-22 20:36:57,0
2017-05-23 03:13:15,TRUE,FALSE,0,FALSE,2017-05-23 03:13:15,0
2017-05-23 20:37:19,FALSE,FALSE,0,FALSE,2017-05-23 20:37:19,0
2017-05-24 03:01:00,TRUE,FALSE,0,FALSE,2017-05-24 03:01:00,0
2017-05-24 20:36:58,FALSE,FALSE,0,FALSE,2017-05-24 20:36:58,0
2017-05-25 03:08:16,TRUE,FALSE,0,FALSE,2017-05-25 03:08:16,0
2017-05-25 20:37:15,FALSE,FALSE,0,FALSE,2017-05-25 20:37:15,0
2017-05-26 03:03:16,TRUE,FALSE,0,FALSE,2017-05-26 03:03:16,0
2017-05-26 20:31:59,FALSE,FALSE,0,FALSE,2017-05-26 20:31:59,0
2017-05-27 03:01:02,TRUE,FALSE,0,FALSE,2017-05-27 03:01:02,0
2017-05-27 20:49:57,FALSE,FALSE,0,FALSE,2017-05-27 20:49:57,0
2017-05-28 03:13:17,TRUE,FALSE,0,FALSE,2017-05-28 03:13:17,0
2017-05-28 20:39:57,FALSE,FALSE,0,FALSE,2017-05-28 20:39:57,0
2017-05-29 03:38:18,TRUE,FALSE,0,FALSE,2017-05-29 03:38:18,0
2017-05-29 20:47:17,FALSE,FALSE,0,FALSE,2017-05-29 20:47:17,0
2017-05-30 03:13:18,TRUE,FALSE,0,FALSE,2017-05-30 03:13:18,0
2017-05-30 20:47:02,FALSE,FALSE,0,FALSE,2017-05-30 20:47:02,0
2017-05-31 03:03:19,TRUE,FALSE,0,FALSE,2017-05-31 03:03:19,0
2017-05-31 20:37:18,FALSE,FALSE,0,FALSE,2017-05-31 20:37:18,0
2017-06-01 03:03:19,TRUE,FALSE,0,FALSE,2017-06-01 03:03:19,0
2017-06-01 20:52:03,FALSE,FALSE,0,FALSE,2017-06-01 20:52:03,0
2017-06-02 02:53:20,TRUE,FALSE,0,FALSE,2017-06-02 02:53:20,0
2017-06-02 20:32:29,FALSE,FALSE,0,FALSE,2017-06-02 20:32:29,0
2017-06-03 02:58:20,TRUE,FALSE,0,FALSE,2017-06-03 02:58:20,0
2017-06-03 20:47:04,FALSE,FALSE,0,FALSE,2017-06-03 20:47:04,0
2017-06-04 03:13:05,TRUE,FALSE,0,FALSE,2017-06-04 03:13:05,0
2017-06-04 20:42:04,FALSE,FALSE,0,FALSE,2017-06-04 20:42:04,0
2017-06-05 03:13:21,TRUE,FALSE,0,FALSE,2017-06-05 03:13:21,0
2017-06-05 20:42:05,FALSE,FALSE,0,FALSE,2017-06-05 20:42:05,0
2017-06-06 03:18:01,TRUE,FALSE,0,FALSE,2017-06-06 03:18:01,0
2017-06-06 20:47:21,FALSE,FALSE,0,FALSE,2017-06-06 20:47:21,0
2017-06-07 03:13:22,TRUE,FALSE,0,FALSE,2017-06-07 03:13:22,0
2017-06-07 20:44:21,FALSE,FALSE,0,FALSE,2017-06-07 20:44:21,0
2017-06-08 03:11:08,TRUE,FALSE,0,FALSE,2017-06-08 03:11:08,0
2017-06-08 20:55:03,FALSE,FALSE,0,FALSE,2017-06-08 20:55:03,0
2017-06-09 02:53:23,TRUE,FALSE,0,FALSE,2017-06-09 02:53:23,0
2017-06-09 20:47:07,FALSE,FALSE,0,FALSE,2017-06-09 20:47:07,0
2017-06-10 02:53:24,TRUE,FALSE,0,FALSE,2017-06-10 02:53:24,0
2017-06-10 20:42:33,FALSE,FALSE,0,FALSE,2017-06-10 20:42:33,0
2017-06-11 03:03:24,TRUE,FALSE,0,FALSE,2017-06-11 03:03:24,0
2017-06-11 21:02:24,FALSE,FALSE,0,FALSE,2017-06-11 21:02:24,0
2017-06-12 02:52:59,TRUE,FALSE,0,FALSE,2017-06-12 02:52:59,0
2017-06-12 21:00:05,FALSE,FALSE,0,FALSE,2017-06-12 21:00:05,0
2017-06-13 03:03:01,TRUE,FALSE,0,FALSE,2017-06-13 03:03:01,0
2017-06-13 21:02:09,FALSE,FALSE,0,FALSE,2017-06-13 21:02:09,0
2017-06-14 02:58:26,TRUE,FALSE,0,FALSE,2017-06-14 02:58:26,0
2017-06-14 20:42:09,FALSE,FALSE,0,FALSE,2017-06-14 20:42:09,0
2017-06-15 02:53:26,TRUE,FALSE,0,FALSE,2017-06-15 02:53:26,0
2017-06-15 20:57:26,FALSE,FALSE,0,FALSE,2017-06-15 20:57:26,0
