"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2015-05-07 21:32:01,FALSE,FALSE,0,FALSE,2015-05-07 21:32:01,0
2015-05-08 02:35:43,TRUE,FALSE,0,FALSE,2015-05-08 02:35:43,0
2015-05-08 19:58:17,FALSE,FALSE,0,FALSE,2015-05-08 19:58:17,0
2015-05-09 03:32:19,TRUE,FALSE,0,FALSE,2015-05-09 03:32:19,0
2015-05-09 20:13:43,FALSE,FALSE,0,FALSE,2015-05-09 20:13:43,0
2015-05-10 03:34:13,TRUE,FALSE,0,FALSE,2015-05-10 03:34:13,0
2015-05-10 20:12:26,FALSE,FALSE,0,FALSE,2015-05-10 20:12:26,0
2015-05-11 03:27:19,TRUE,FALSE,0,FALSE,2015-05-11 03:27:19,0
2015-05-11 20:16:14,FALSE,FALSE,0,FALSE,2015-05-11 20:16:14,0
2015-05-12 03:32:19,TRUE,FALSE,0,FALSE,2015-05-12 03:32:19,0
2015-05-12 20:21:37,FALSE,FALSE,0,FALSE,2015-05-12 20:21:37,0
2015-05-13 03:40:18,TRUE,FALSE,0,FALSE,2015-05-13 03:40:18,0
2015-05-13 20:12:08,FALSE,FALSE,0,FALSE,2015-05-13 20:12:08,0
2015-05-14 03:29:34,TRUE,FALSE,0,FALSE,2015-05-14 03:29:34,0
2015-05-14 19:58:50,FALSE,FALSE,0,FALSE,2015-05-14 19:58:50,0
2015-05-15 03:39:18,TRUE,FALSE,0,FALSE,2015-05-15 03:39:18,0
2015-05-15 20:13:49,FALSE,FALSE,0,FALSE,2015-05-15 20:13:49,0
2015-05-16 03:39:34,TRUE,FALSE,0,FALSE,2015-05-16 03:39:34,0
2015-05-16 20:17:38,FALSE,FALSE,0,FALSE,2015-05-16 20:17:38,0
2015-05-17 03:29:18,TRUE,FALSE,0,FALSE,2015-05-17 03:29:18,0
2015-05-17 20:13:17,FALSE,FALSE,0,FALSE,2015-05-17 20:13:17,0
2015-05-18 03:34:18,TRUE,FALSE,0,FALSE,2015-05-18 03:34:18,0
2015-05-18 20:06:37,FALSE,FALSE,0,FALSE,2015-05-18 20:06:37,0
2015-05-19 03:29:34,TRUE,FALSE,0,FALSE,2015-05-19 03:29:34,0
2015-05-19 20:16:14,FALSE,FALSE,0,FALSE,2015-05-19 20:16:14,0
2015-05-20 03:24:34,TRUE,FALSE,0,FALSE,2015-05-20 03:24:34,0
2015-05-20 20:18:17,FALSE,FALSE,0,FALSE,2015-05-20 20:18:17,0
2015-05-21 03:24:18,TRUE,FALSE,0,FALSE,2015-05-21 03:24:18,0
2015-05-21 20:23:17,FALSE,FALSE,0,FALSE,2015-05-21 20:23:17,0
2015-05-22 03:24:04,TRUE,FALSE,0,FALSE,2015-05-22 03:24:04,0
2015-05-22 20:18:17,FALSE,FALSE,0,FALSE,2015-05-22 20:18:17,0
2015-05-23 03:34:34,TRUE,FALSE,0,FALSE,2015-05-23 03:34:34,0
2015-05-23 20:23:50,FALSE,FALSE,0,FALSE,2015-05-23 20:23:50,0
2015-05-24 03:24:13,TRUE,FALSE,0,FALSE,2015-05-24 03:24:13,0
2015-05-24 20:28:17,FALSE,FALSE,0,FALSE,2015-05-24 20:28:17,0
2015-05-25 03:24:18,TRUE,FALSE,0,FALSE,2015-05-25 03:24:18,0
2015-05-25 20:18:38,FALSE,FALSE,0,FALSE,2015-05-25 20:18:38,0
2015-05-26 03:19:34,TRUE,FALSE,0,FALSE,2015-05-26 03:19:34,0
2015-05-26 20:16:51,FALSE,FALSE,0,FALSE,2015-05-26 20:16:51,0
2015-05-27 03:19:18,TRUE,FALSE,0,FALSE,2015-05-27 03:19:18,0
2015-05-27 20:13:17,FALSE,FALSE,0,FALSE,2015-05-27 20:13:17,0
2015-05-28 03:26:37,TRUE,FALSE,0,FALSE,2015-05-28 03:26:37,0
2015-05-28 20:28:17,FALSE,FALSE,0,FALSE,2015-05-28 20:28:17,0
2015-05-29 03:16:00,TRUE,FALSE,0,FALSE,2015-05-29 03:16:00,0
2015-05-29 20:33:41,FALSE,FALSE,0,FALSE,2015-05-29 20:33:41,0
2015-05-30 03:04:34,TRUE,FALSE,0,FALSE,2015-05-30 03:04:34,0
2015-05-30 20:25:32,FALSE,FALSE,0,FALSE,2015-05-30 20:25:32,0
2015-05-31 03:04:18,TRUE,FALSE,0,FALSE,2015-05-31 03:04:18,0
2015-05-31 20:46:14,FALSE,FALSE,0,FALSE,2015-05-31 20:46:14,0
2015-06-01 02:59:34,TRUE,FALSE,0,FALSE,2015-06-01 02:59:34,0
2015-06-01 20:37:08,FALSE,FALSE,0,FALSE,2015-06-01 20:37:08,0
2015-06-02 03:09:13,TRUE,FALSE,0,FALSE,2015-06-02 03:09:13,0
2015-06-02 20:17:14,FALSE,FALSE,0,FALSE,2015-06-02 20:17:14,0
2015-06-03 02:59:34,TRUE,FALSE,0,FALSE,2015-06-03 02:59:34,0
2015-06-03 20:28:46,FALSE,FALSE,0,FALSE,2015-06-03 20:28:46,0
2015-06-04 02:52:19,TRUE,FALSE,0,FALSE,2015-06-04 02:52:19,0
2015-06-04 20:43:45,FALSE,FALSE,0,FALSE,2015-06-04 20:43:45,0
2015-06-05 03:02:19,TRUE,FALSE,0,FALSE,2015-06-05 03:02:19,0
2015-06-05 20:57:14,FALSE,FALSE,0,FALSE,2015-06-05 20:57:14,0
2015-06-06 02:59:04,TRUE,FALSE,0,FALSE,2015-06-06 02:59:04,0
2015-06-06 20:41:14,FALSE,FALSE,0,FALSE,2015-06-06 20:41:14,0
2015-06-07 03:04:18,TRUE,FALSE,0,FALSE,2015-06-07 03:04:18,0
2015-06-07 20:45:32,FALSE,FALSE,0,FALSE,2015-06-07 20:45:32,0
2015-06-08 03:04:34,TRUE,FALSE,0,FALSE,2015-06-08 03:04:34,0
2015-06-08 20:35:32,FALSE,FALSE,0,FALSE,2015-06-08 20:35:32,0
2015-06-09 02:59:34,TRUE,FALSE,0,FALSE,2015-06-09 02:59:34,0
2015-06-09 20:52:22,FALSE,FALSE,0,FALSE,2015-06-09 20:52:22,0
2015-06-10 03:14:18,TRUE,FALSE,0,FALSE,2015-06-10 03:14:18,0
