"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2016-05-11 20:17:21,FALSE,FALSE,0,FALSE,2016-05-11 20:17:21,0
2016-05-12 03:33:38,TRUE,FALSE,0,FALSE,2016-05-12 03:33:38,0
2016-05-12 20:12:21,FALSE,FALSE,0,FALSE,2016-05-12 20:12:21,0
2016-05-13 03:33:38,TRUE,FALSE,0,FALSE,2016-05-13 03:33:38,0
2016-05-13 20:12:21,FALSE,FALSE,0,FALSE,2016-05-13 20:12:21,0
2016-05-14 03:33:38,TRUE,FALSE,0,FALSE,2016-05-14 03:33:38,0
2016-05-14 20:17:21,FALSE,FALSE,0,FALSE,2016-05-14 20:17:21,0
2016-05-15 03:38:38,TRUE,FALSE,0,FALSE,2016-05-15 03:38:38,0
2016-05-15 20:12:21,FALSE,FALSE,0,FALSE,2016-05-15 20:12:21,0
2016-05-16 03:33:38,TRUE,FALSE,0,FALSE,2016-05-16 03:33:38,0
2016-05-16 20:22:50,FALSE,FALSE,0,FALSE,2016-05-16 20:22:50,0
2016-05-17 03:28:38,TRUE,FALSE,0,FALSE,2016-05-17 03:28:38,0
2016-05-17 20:02:47,FALSE,FALSE,0,FALSE,2016-05-17 20:02:47,0
2016-05-18 03:33:38,TRUE,FALSE,0,FALSE,2016-05-18 03:33:38,0
2016-05-18 20:17:21,FALSE,FALSE,0,FALSE,2016-05-18 20:17:21,0
2016-05-19 03:15:04,TRUE,FALSE,0,FALSE,2016-05-19 03:15:04,0
2016-05-19 20:12:49,FALSE,FALSE,0,FALSE,2016-05-19 20:12:49,0
2016-05-20 03:38:22,TRUE,FALSE,0,FALSE,2016-05-20 03:38:22,0
2016-05-20 20:22:21,FALSE,FALSE,0,FALSE,2016-05-20 20:22:21,0
2016-05-21 03:24:54,TRUE,FALSE,0,FALSE,2016-05-21 03:24:54,0
2016-05-21 20:22:21,FALSE,FALSE,0,FALSE,2016-05-21 20:22:21,0
2016-05-22 03:33:38,TRUE,FALSE,0,FALSE,2016-05-22 03:33:38,0
2016-05-22 20:12:22,FALSE,FALSE,0,FALSE,2016-05-22 20:12:22,0
2016-05-23 03:33:39,TRUE,FALSE,0,FALSE,2016-05-23 03:33:39,0
2016-05-23 19:57:22,FALSE,FALSE,0,FALSE,2016-05-23 19:57:22,0
