"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2015-04-26 20:31:38,FALSE,FALSE,0,FALSE,2015-04-26 20:31:38,0
2015-04-27 03:07:31,TRUE,FALSE,0,FALSE,2015-04-27 03:07:31,0
2015-04-27 19:54:00,FALSE,FALSE,0,FALSE,2015-04-27 19:54:00,0
2015-04-28 03:57:46,TRUE,FALSE,0,FALSE,2015-04-28 03:57:46,0
2015-04-28 20:04:42,FALSE,FALSE,0,FALSE,2015-04-28 20:04:42,0
2015-04-29 03:57:41,TRUE,FALSE,0,FALSE,2015-04-29 03:57:41,0
2015-04-29 20:02:12,FALSE,FALSE,0,FALSE,2015-04-29 20:02:12,0
2015-04-30 03:47:46,TRUE,FALSE,0,FALSE,2015-04-30 03:47:46,0
2015-04-30 20:09:00,FALSE,FALSE,0,FALSE,2015-04-30 20:09:00,0
2015-05-01 03:47:41,TRUE,FALSE,0,FALSE,2015-05-01 03:47:41,0
2015-05-01 20:14:00,FALSE,FALSE,0,FALSE,2015-05-01 20:14:00,0
2015-05-02 03:48:02,TRUE,FALSE,0,FALSE,2015-05-02 03:48:02,0
2015-05-02 20:00:05,FALSE,FALSE,0,FALSE,2015-05-02 20:00:05,0
2015-05-03 03:48:02,TRUE,FALSE,0,FALSE,2015-05-03 03:48:02,0
2015-05-03 20:06:45,FALSE,FALSE,0,FALSE,2015-05-03 20:06:45,0
2015-05-04 03:43:02,TRUE,FALSE,0,FALSE,2015-05-04 03:43:02,0
2015-05-04 20:02:06,FALSE,FALSE,0,FALSE,2015-05-04 20:02:06,0
2015-05-05 03:55:47,TRUE,FALSE,0,FALSE,2015-05-05 03:55:47,0
2015-05-05 20:16:45,FALSE,FALSE,0,FALSE,2015-05-05 20:16:45,0
2015-05-06 03:43:02,TRUE,FALSE,0,FALSE,2015-05-06 03:43:02,0
2015-05-06 20:17:09,FALSE,FALSE,0,FALSE,2015-05-06 20:17:09,0
2015-05-07 03:43:02,TRUE,FALSE,0,FALSE,2015-05-07 03:43:02,0
2015-05-07 20:21:45,FALSE,FALSE,0,FALSE,2015-05-07 20:21:45,0
2015-05-08 03:37:46,TRUE,FALSE,0,FALSE,2015-05-08 03:37:46,0
2015-05-08 20:05:19,FALSE,FALSE,0,FALSE,2015-05-08 20:05:19,0
2015-05-09 03:38:02,TRUE,FALSE,0,FALSE,2015-05-09 03:38:02,0
2015-05-09 20:27:01,FALSE,FALSE,0,FALSE,2015-05-09 20:27:01,0
2015-05-10 03:30:47,TRUE,FALSE,0,FALSE,2015-05-10 03:30:47,0
2015-05-10 20:20:05,FALSE,FALSE,0,FALSE,2015-05-10 20:20:05,0
2015-05-11 03:30:05,TRUE,FALSE,0,FALSE,2015-05-11 03:30:05,0
2015-05-11 20:29:42,FALSE,FALSE,0,FALSE,2015-05-11 20:29:42,0
2015-05-12 03:27:46,TRUE,FALSE,0,FALSE,2015-05-12 03:27:46,0
2015-05-12 20:32:06,FALSE,FALSE,0,FALSE,2015-05-12 20:32:06,0
2015-05-13 03:18:02,TRUE,FALSE,0,FALSE,2015-05-13 03:18:02,0
2015-05-13 20:34:00,FALSE,FALSE,0,FALSE,2015-05-13 20:34:00,0
2015-05-14 03:18:02,TRUE,FALSE,0,FALSE,2015-05-14 03:18:02,0
2015-05-14 20:27:06,FALSE,FALSE,0,FALSE,2015-05-14 20:27:06,0
2015-05-15 03:18:02,TRUE,FALSE,0,FALSE,2015-05-15 03:18:02,0
2015-05-15 20:29:00,FALSE,FALSE,0,FALSE,2015-05-15 20:29:00,0
2015-05-16 03:15:47,TRUE,FALSE,0,FALSE,2015-05-16 03:15:47,0
2015-05-16 20:30:36,FALSE,FALSE,0,FALSE,2015-05-16 20:30:36,0
2015-05-17 03:14:28,TRUE,FALSE,0,FALSE,2015-05-17 03:14:28,0
2015-05-17 20:24:42,FALSE,FALSE,0,FALSE,2015-05-17 20:24:42,0
2015-05-18 03:27:41,TRUE,FALSE,0,FALSE,2015-05-18 03:27:41,0
2015-05-18 20:27:14,FALSE,FALSE,0,FALSE,2015-05-18 20:27:14,0
2015-05-19 03:13:02,TRUE,FALSE,0,FALSE,2015-05-19 03:13:02,0
2015-05-19 20:22:15,FALSE,FALSE,0,FALSE,2015-05-19 20:22:15,0
2015-05-20 03:12:46,TRUE,FALSE,0,FALSE,2015-05-20 03:12:46,0
2015-05-20 20:39:42,FALSE,FALSE,0,FALSE,2015-05-20 20:39:42,0
2015-05-21 03:08:02,TRUE,FALSE,0,FALSE,2015-05-21 03:08:02,0
2015-05-21 20:40:36,FALSE,FALSE,0,FALSE,2015-05-21 20:40:36,0
2015-05-22 03:17:41,TRUE,FALSE,0,FALSE,2015-05-22 03:17:41,0
2015-05-22 20:35:19,FALSE,FALSE,0,FALSE,2015-05-22 20:35:19,0
2015-05-23 03:13:02,TRUE,FALSE,0,FALSE,2015-05-23 03:13:02,0
2015-05-23 20:37:13,FALSE,FALSE,0,FALSE,2015-05-23 20:37:13,0
2015-05-24 03:08:02,TRUE,FALSE,0,FALSE,2015-05-24 03:08:02,0
2015-05-24 20:40:05,FALSE,FALSE,0,FALSE,2015-05-24 20:40:05,0
2015-05-25 03:12:46,TRUE,FALSE,0,FALSE,2015-05-25 03:12:46,0
2015-05-25 20:39:00,FALSE,FALSE,0,FALSE,2015-05-25 20:39:00,0
2015-05-26 03:07:46,TRUE,FALSE,0,FALSE,2015-05-26 03:07:46,0
2015-05-26 20:40:54,FALSE,FALSE,0,FALSE,2015-05-26 20:40:54,0
2015-05-27 02:55:47,TRUE,FALSE,0,FALSE,2015-05-27 02:55:47,0
2015-05-27 20:40:54,FALSE,FALSE,0,FALSE,2015-05-27 20:40:54,0
2015-05-28 03:07:46,TRUE,FALSE,0,FALSE,2015-05-28 03:07:46,0
2015-05-28 20:40:42,FALSE,FALSE,0,FALSE,2015-05-28 20:40:42,0
2015-05-29 03:00:47,TRUE,FALSE,0,FALSE,2015-05-29 03:00:47,0
2015-05-29 20:49:42,FALSE,FALSE,0,FALSE,2015-05-29 20:49:42,0
2015-05-30 03:02:46,TRUE,FALSE,0,FALSE,2015-05-30 03:02:46,0
