"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2016-05-05 20:05:52,FALSE,FALSE,0,FALSE,2016-05-05 20:05:52,0
2016-05-06 03:34:55,TRUE,FALSE,0,FALSE,2016-05-06 03:34:55,0
2016-05-06 20:10:53,FALSE,FALSE,0,FALSE,2016-05-06 20:10:53,0
2016-05-07 03:29:34,TRUE,FALSE,0,FALSE,2016-05-07 03:29:34,0
2016-05-07 20:08:38,FALSE,FALSE,0,FALSE,2016-05-07 20:08:38,0
2016-05-08 03:24:55,TRUE,FALSE,0,FALSE,2016-05-08 03:24:55,0
2016-05-08 20:13:38,FALSE,FALSE,0,FALSE,2016-05-08 20:13:38,0
2016-05-09 03:24:55,TRUE,FALSE,0,FALSE,2016-05-09 03:24:55,0
2016-05-09 20:05:53,FALSE,FALSE,0,FALSE,2016-05-09 20:05:53,0
2016-05-10 03:39:55,TRUE,FALSE,0,FALSE,2016-05-10 03:39:55,0
2016-05-10 20:09:03,FALSE,FALSE,0,FALSE,2016-05-10 20:09:03,0
2016-05-11 03:31:36,TRUE,FALSE,0,FALSE,2016-05-11 03:31:36,0
2016-05-11 20:24:00,FALSE,FALSE,0,FALSE,2016-05-11 20:24:00,0
2016-05-12 03:22:41,TRUE,FALSE,0,FALSE,2016-05-12 03:22:41,0
2016-05-12 20:13:39,FALSE,FALSE,0,FALSE,2016-05-12 20:13:39,0
2016-05-13 03:17:41,TRUE,FALSE,0,FALSE,2016-05-13 03:17:41,0
2016-05-13 20:09:05,FALSE,FALSE,0,FALSE,2016-05-13 20:09:05,0
2016-05-14 03:19:40,TRUE,FALSE,0,FALSE,2016-05-14 03:19:40,0
2016-05-14 20:18:39,FALSE,FALSE,0,FALSE,2016-05-14 20:18:39,0
2016-05-15 03:24:33,TRUE,FALSE,0,FALSE,2016-05-15 03:24:33,0
2016-05-15 20:13:40,FALSE,FALSE,0,FALSE,2016-05-15 20:13:40,0
2016-05-16 03:19:57,TRUE,FALSE,0,FALSE,2016-05-16 03:19:57,0
2016-05-16 20:25:55,FALSE,FALSE,0,FALSE,2016-05-16 20:25:55,0
2016-05-17 03:19:41,TRUE,FALSE,0,FALSE,2016-05-17 03:19:41,0
2016-05-17 20:23:56,FALSE,FALSE,0,FALSE,2016-05-17 20:23:56,0
2016-05-18 03:29:57,TRUE,FALSE,0,FALSE,2016-05-18 03:29:57,0
2016-05-18 20:18:40,FALSE,FALSE,0,FALSE,2016-05-18 20:18:40,0
2016-05-19 03:17:42,TRUE,FALSE,0,FALSE,2016-05-19 03:17:42,0
2016-05-19 20:08:41,FALSE,FALSE,0,FALSE,2016-05-19 20:08:41,0
2016-05-20 03:24:37,TRUE,FALSE,0,FALSE,2016-05-20 03:24:37,0
2016-05-20 20:31:38,FALSE,FALSE,0,FALSE,2016-05-20 20:31:38,0
2016-05-21 03:22:43,TRUE,FALSE,0,FALSE,2016-05-21 03:22:43,0
2016-05-21 20:20:56,FALSE,FALSE,0,FALSE,2016-05-21 20:20:56,0
2016-05-22 03:19:37,TRUE,FALSE,0,FALSE,2016-05-22 03:19:37,0
2016-05-22 20:18:41,FALSE,FALSE,0,FALSE,2016-05-22 20:18:41,0
2016-05-23 03:12:01,TRUE,FALSE,0,FALSE,2016-05-23 03:12:01,0
2016-05-23 20:28:41,FALSE,FALSE,0,FALSE,2016-05-23 20:28:41,0
2016-05-24 03:14:29,TRUE,FALSE,0,FALSE,2016-05-24 03:14:29,0
2016-05-24 20:23:42,FALSE,FALSE,0,FALSE,2016-05-24 20:23:42,0
2016-05-25 03:07:02,TRUE,FALSE,0,FALSE,2016-05-25 03:07:02,0
2016-05-25 20:18:42,FALSE,FALSE,0,FALSE,2016-05-25 20:18:42,0
2016-05-26 03:12:44,TRUE,FALSE,0,FALSE,2016-05-26 03:12:44,0
2016-05-26 20:33:42,FALSE,FALSE,0,FALSE,2016-05-26 20:33:42,0
2016-05-27 03:09:30,TRUE,FALSE,0,FALSE,2016-05-27 03:09:30,0
2016-05-27 20:38:42,FALSE,FALSE,0,FALSE,2016-05-27 20:38:42,0
2016-05-28 03:11:08,TRUE,FALSE,0,FALSE,2016-05-28 03:11:08,0
2016-05-28 20:33:59,FALSE,FALSE,0,FALSE,2016-05-28 20:33:59,0
2016-05-29 03:15:00,TRUE,FALSE,0,FALSE,2016-05-29 03:15:00,0
2016-05-29 20:23:43,FALSE,FALSE,0,FALSE,2016-05-29 20:23:43,0
2016-05-30 03:15:51,TRUE,FALSE,0,FALSE,2016-05-30 03:15:51,0
2016-05-30 20:18:43,FALSE,FALSE,0,FALSE,2016-05-30 20:18:43,0
2016-05-31 03:27:03,TRUE,FALSE,0,FALSE,2016-05-31 03:27:03,0
2016-05-31 20:34:04,FALSE,FALSE,0,FALSE,2016-05-31 20:34:04,0
2016-06-01 03:11:26,TRUE,FALSE,0,FALSE,2016-06-01 03:11:26,0
2016-06-01 20:38:43,FALSE,FALSE,0,FALSE,2016-06-01 20:38:43,0
2016-06-02 03:02:46,TRUE,FALSE,0,FALSE,2016-06-02 03:02:46,0
2016-06-02 20:23:44,FALSE,FALSE,0,FALSE,2016-06-02 20:23:44,0
2016-06-03 03:10:01,TRUE,FALSE,0,FALSE,2016-06-03 03:10:01,0
2016-06-03 20:23:44,FALSE,FALSE,0,FALSE,2016-06-03 20:23:44,0
2016-06-04 03:09:32,TRUE,FALSE,0,FALSE,2016-06-04 03:09:32,0
2016-06-04 20:43:44,FALSE,FALSE,0,FALSE,2016-06-04 20:43:44,0
2016-06-05 03:05:01,TRUE,FALSE,0,FALSE,2016-06-05 03:05:01,0
2016-06-05 20:48:44,FALSE,FALSE,0,FALSE,2016-06-05 20:48:44,0
2016-06-06 03:10:01,TRUE,FALSE,0,FALSE,2016-06-06 03:10:01,0
2016-06-06 20:48:45,FALSE,FALSE,0,FALSE,2016-06-06 20:48:45,0
2016-06-07 02:55:02,TRUE,FALSE,0,FALSE,2016-06-07 02:55:02,0
2016-06-07 20:29:01,FALSE,FALSE,0,FALSE,2016-06-07 20:29:01,0
2016-06-08 02:42:05,TRUE,FALSE,0,FALSE,2016-06-08 02:42:05,0
2016-06-08 20:19:06,FALSE,FALSE,0,FALSE,2016-06-08 20:19:06,0
2016-06-09 02:55:02,TRUE,FALSE,0,FALSE,2016-06-09 02:55:02,0
2016-06-09 20:54:12,FALSE,FALSE,0,FALSE,2016-06-09 20:54:12,0
2016-06-10 00:54:46,TRUE,FALSE,0,FALSE,2016-06-10 00:54:46,0
2016-06-10 20:38:45,FALSE,FALSE,0,FALSE,2016-06-10 20:38:45,0
2016-06-11 03:04:33,TRUE,FALSE,0,FALSE,2016-06-11 03:04:33,0
2016-06-11 20:38:46,FALSE,FALSE,0,FALSE,2016-06-11 20:38:46,0
2016-06-12 02:45:03,TRUE,FALSE,0,FALSE,2016-06-12 02:45:03,0
2016-06-12 20:48:46,FALSE,FALSE,0,FALSE,2016-06-12 20:48:46,0
2016-06-13 02:52:48,TRUE,FALSE,0,FALSE,2016-06-13 02:52:48,0
2016-06-13 20:43:46,FALSE,FALSE,0,FALSE,2016-06-13 20:43:46,0
2016-06-14 02:40:23,TRUE,FALSE,0,FALSE,2016-06-14 02:40:23,0
2016-06-14 20:49:02,FALSE,FALSE,0,FALSE,2016-06-14 20:49:02,0
2016-06-15 02:59:34,TRUE,FALSE,0,FALSE,2016-06-15 02:59:34,0
2016-06-15 20:39:08,FALSE,FALSE,0,FALSE,2016-06-15 20:39:08,0
2016-06-16 02:54:35,TRUE,FALSE,0,FALSE,2016-06-16 02:54:35,0
2016-06-16 20:56:02,FALSE,FALSE,0,FALSE,2016-06-16 20:56:02,0
2016-06-17 03:00:04,TRUE,FALSE,0,FALSE,2016-06-17 03:00:04,0
2016-06-17 20:48:47,FALSE,FALSE,0,FALSE,2016-06-17 20:48:47,0
2016-06-18 03:05:04,TRUE,FALSE,0,FALSE,2016-06-18 03:05:04,0
2016-06-18 21:06:44,FALSE,FALSE,0,FALSE,2016-06-18 21:06:44,0
2016-06-19 03:09:35,TRUE,FALSE,0,FALSE,2016-06-19 03:09:35,0
2016-06-19 20:34:03,FALSE,FALSE,0,FALSE,2016-06-19 20:34:03,0
2016-06-20 03:30:05,TRUE,FALSE,0,FALSE,2016-06-20 03:30:05,0
2016-06-20 20:53:48,FALSE,FALSE,0,FALSE,2016-06-20 20:53:48,0
2016-06-21 03:10:05,TRUE,FALSE,0,FALSE,2016-06-21 03:10:05,0
2016-06-21 20:54:04,FALSE,FALSE,0,FALSE,2016-06-21 20:54:04,0
2016-06-22 03:04:37,TRUE,FALSE,0,FALSE,2016-06-22 03:04:37,0
2016-06-22 20:44:04,FALSE,FALSE,0,FALSE,2016-06-22 20:44:04,0
2016-06-23 03:35:05,TRUE,FALSE,0,FALSE,2016-06-23 03:35:05,0
2016-06-23 20:38:48,FALSE,FALSE,0,FALSE,2016-06-23 20:38:48,0
2016-06-24 03:05:05,TRUE,FALSE,0,FALSE,2016-06-24 03:05:05,0
2016-06-24 20:43:49,FALSE,FALSE,0,FALSE,2016-06-24 20:43:49,0
2016-06-25 03:19:50,TRUE,FALSE,0,FALSE,2016-06-25 03:19:50,0
2016-06-25 20:48:49,FALSE,FALSE,0,FALSE,2016-06-25 20:48:49,0
2016-06-26 03:15:06,TRUE,FALSE,0,FALSE,2016-06-26 03:15:06,0
2016-06-26 20:38:49,FALSE,FALSE,0,FALSE,2016-06-26 20:38:49,0
2016-06-27 03:25:06,TRUE,FALSE,0,FALSE,2016-06-27 03:25:06,0
2016-06-27 20:38:49,FALSE,FALSE,0,FALSE,2016-06-27 20:38:49,0
2016-06-28 03:15:06,TRUE,FALSE,0,FALSE,2016-06-28 03:15:06,0
2016-06-28 20:33:50,FALSE,FALSE,0,FALSE,2016-06-28 20:33:50,0
2016-06-29 03:25:07,TRUE,FALSE,0,FALSE,2016-06-29 03:25:07,0
2016-06-29 20:39:06,FALSE,FALSE,0,FALSE,2016-06-29 20:39:06,0
2016-06-30 03:10:07,TRUE,FALSE,0,FALSE,2016-06-30 03:10:07,0
2016-06-30 20:51:05,FALSE,FALSE,0,FALSE,2016-06-30 20:51:05,0
2016-07-01 03:35:07,TRUE,FALSE,0,FALSE,2016-07-01 03:35:07,0
2016-07-01 20:39:06,FALSE,FALSE,0,FALSE,2016-07-01 20:39:06,0
2016-07-02 03:20:07,TRUE,FALSE,0,FALSE,2016-07-02 03:20:07,0
2016-07-02 20:43:50,FALSE,FALSE,0,FALSE,2016-07-02 20:43:50,0
2016-07-03 03:24:41,TRUE,FALSE,0,FALSE,2016-07-03 03:24:41,0
2016-07-03 20:28:51,FALSE,FALSE,0,FALSE,2016-07-03 20:28:51,0
2016-07-04 03:24:47,TRUE,FALSE,0,FALSE,2016-07-04 03:24:47,0
2016-07-04 20:44:12,FALSE,FALSE,0,FALSE,2016-07-04 20:44:12,0
