"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2017-05-12 20:05:15,FALSE,FALSE,0,FALSE,2017-05-12 20:05:15,0
2017-05-13 03:31:11,TRUE,FALSE,0,FALSE,2017-05-13 03:31:11,0
2017-05-13 20:10:15,FALSE,FALSE,0,FALSE,2017-05-13 20:10:15,0
2017-05-14 03:31:11,TRUE,FALSE,0,FALSE,2017-05-14 03:31:11,0
2017-05-14 20:07:31,FALSE,FALSE,0,FALSE,2017-05-14 20:07:31,0
2017-05-15 03:26:17,TRUE,FALSE,0,FALSE,2017-05-15 03:26:17,0
2017-05-15 20:00:16,FALSE,FALSE,0,FALSE,2017-05-15 20:00:16,0
2017-05-16 03:26:33,TRUE,FALSE,0,FALSE,2017-05-16 03:26:33,0
2017-05-16 20:05:16,FALSE,FALSE,0,FALSE,2017-05-16 20:05:16,0
2017-05-17 04:01:34,TRUE,FALSE,0,FALSE,2017-05-17 04:01:34,0
2017-05-17 19:54:01,FALSE,FALSE,0,FALSE,2017-05-17 19:54:01,0
2017-05-18 03:51:34,TRUE,FALSE,0,FALSE,2017-05-18 03:51:34,0
2017-05-18 19:45:38,FALSE,FALSE,0,FALSE,2017-05-18 19:45:38,0
2017-05-19 03:31:35,TRUE,FALSE,0,FALSE,2017-05-19 03:31:35,0
2017-05-19 20:20:18,FALSE,FALSE,0,FALSE,2017-05-19 20:20:18,0
2017-05-20 03:21:35,TRUE,FALSE,0,FALSE,2017-05-20 03:21:35,0
2017-05-20 20:07:33,FALSE,FALSE,0,FALSE,2017-05-20 20:07:33,0
2017-05-21 03:16:36,TRUE,FALSE,0,FALSE,2017-05-21 03:16:36,0
2017-05-21 20:20:19,FALSE,FALSE,0,FALSE,2017-05-21 20:20:19,0
2017-05-22 03:16:36,TRUE,FALSE,0,FALSE,2017-05-22 03:16:36,0
2017-05-22 20:25:35,FALSE,FALSE,0,FALSE,2017-05-22 20:25:35,0
2017-05-23 03:11:36,TRUE,FALSE,0,FALSE,2017-05-23 03:11:36,0
2017-05-23 20:25:20,FALSE,FALSE,0,FALSE,2017-05-23 20:25:20,0
2017-05-24 03:26:21,TRUE,FALSE,0,FALSE,2017-05-24 03:26:21,0
2017-05-24 20:30:20,FALSE,FALSE,0,FALSE,2017-05-24 20:30:20,0
2017-05-25 03:06:37,TRUE,FALSE,0,FALSE,2017-05-25 03:06:37,0
2017-05-25 20:23:18,FALSE,FALSE,0,FALSE,2017-05-25 20:23:18,0
2017-05-26 03:11:38,TRUE,FALSE,0,FALSE,2017-05-26 03:11:38,0
2017-05-26 20:17:36,FALSE,FALSE,0,FALSE,2017-05-26 20:17:36,0
2017-05-27 03:16:22,TRUE,FALSE,0,FALSE,2017-05-27 03:16:22,0
2017-05-27 20:27:37,FALSE,FALSE,0,FALSE,2017-05-27 20:27:37,0
2017-05-28 03:11:15,TRUE,FALSE,0,FALSE,2017-05-28 03:11:15,0
2017-05-28 20:15:22,FALSE,FALSE,0,FALSE,2017-05-28 20:15:22,0
2017-05-29 03:16:39,TRUE,FALSE,0,FALSE,2017-05-29 03:16:39,0
2017-05-29 20:00:23,FALSE,FALSE,0,FALSE,2017-05-29 20:00:23,0
2017-05-30 03:21:24,TRUE,FALSE,0,FALSE,2017-05-30 03:21:24,0
2017-05-30 20:25:23,FALSE,FALSE,0,FALSE,2017-05-30 20:25:23,0
2017-05-31 03:09:25,TRUE,FALSE,0,FALSE,2017-05-31 03:09:25,0
2017-05-31 20:32:39,FALSE,FALSE,0,FALSE,2017-05-31 20:32:39,0
2017-06-01 03:11:41,TRUE,FALSE,0,FALSE,2017-06-01 03:11:41,0
2017-06-01 20:33:21,FALSE,FALSE,0,FALSE,2017-06-01 20:33:21,0
2017-06-02 03:06:41,TRUE,FALSE,0,FALSE,2017-06-02 03:06:41,0
2017-06-02 20:20:25,FALSE,FALSE,0,FALSE,2017-06-02 20:20:25,0
2017-06-03 03:16:42,TRUE,FALSE,0,FALSE,2017-06-03 03:16:42,0
2017-06-03 20:38:45,FALSE,FALSE,0,FALSE,2017-06-03 20:38:45,0
2017-06-04 03:14:27,TRUE,FALSE,0,FALSE,2017-06-04 03:14:27,0
2017-06-04 20:17:41,FALSE,FALSE,0,FALSE,2017-06-04 20:17:41,0
2017-06-05 03:26:43,TRUE,FALSE,0,FALSE,2017-06-05 03:26:43,0
2017-06-05 20:17:41,FALSE,FALSE,0,FALSE,2017-06-05 20:17:41,0
2017-06-06 04:54:28,TRUE,FALSE,0,FALSE,2017-06-06 04:54:28,0
2017-06-06 19:53:24,FALSE,FALSE,0,FALSE,2017-06-06 19:53:24,0
2017-06-07 03:16:18,TRUE,FALSE,0,FALSE,2017-06-07 03:16:18,0
2017-06-07 19:55:54,FALSE,FALSE,0,FALSE,2017-06-07 19:55:54,0
2017-06-08 03:41:44,TRUE,FALSE,0,FALSE,2017-06-08 03:41:44,0
2017-06-08 20:28:48,FALSE,FALSE,0,FALSE,2017-06-08 20:28:48,0
2017-06-09 03:09:30,TRUE,FALSE,0,FALSE,2017-06-09 03:09:30,0
