"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2016-05-04 20:09:48,FALSE,FALSE,0,FALSE,2016-05-04 20:09:48,0
2016-05-05 03:38:50,TRUE,FALSE,0,FALSE,2016-05-05 03:38:50,0
2016-05-05 20:07:03,FALSE,FALSE,0,FALSE,2016-05-05 20:07:03,0
2016-05-06 03:38:50,TRUE,FALSE,0,FALSE,2016-05-06 03:38:50,0
2016-05-06 20:10:09,FALSE,FALSE,0,FALSE,2016-05-06 20:10:09,0
2016-05-07 03:33:51,TRUE,FALSE,0,FALSE,2016-05-07 03:33:51,0
2016-05-07 20:13:23,FALSE,FALSE,0,FALSE,2016-05-07 20:13:23,0
2016-05-08 03:30:50,TRUE,FALSE,0,FALSE,2016-05-08 03:30:50,0
2016-05-08 20:12:04,FALSE,FALSE,0,FALSE,2016-05-08 20:12:04,0
2016-05-09 03:23:51,TRUE,FALSE,0,FALSE,2016-05-09 03:23:51,0
2016-05-09 20:00:17,FALSE,FALSE,0,FALSE,2016-05-09 20:00:17,0
2016-05-10 03:38:09,TRUE,FALSE,0,FALSE,2016-05-10 03:38:09,0
2016-05-10 20:07:46,FALSE,FALSE,0,FALSE,2016-05-10 20:07:46,0
2016-05-11 03:38:51,TRUE,FALSE,0,FALSE,2016-05-11 03:38:51,0
2016-05-11 20:15:05,FALSE,FALSE,0,FALSE,2016-05-11 20:15:05,0
2016-05-12 03:26:06,TRUE,FALSE,0,FALSE,2016-05-12 03:26:06,0
2016-05-12 20:24:50,FALSE,FALSE,0,FALSE,2016-05-12 20:24:50,0
2016-05-13 03:25:51,TRUE,FALSE,0,FALSE,2016-05-13 03:25:51,0
2016-05-13 20:22:05,FALSE,FALSE,0,FALSE,2016-05-13 20:22:05,0
2016-05-14 03:33:52,TRUE,FALSE,0,FALSE,2016-05-14 03:33:52,0
2016-05-14 20:29:50,FALSE,FALSE,0,FALSE,2016-05-14 20:29:50,0
2016-05-15 03:21:07,TRUE,FALSE,0,FALSE,2016-05-15 03:21:07,0
2016-05-15 20:29:50,FALSE,FALSE,0,FALSE,2016-05-15 20:29:50,0
2016-05-16 03:36:07,TRUE,FALSE,0,FALSE,2016-05-16 03:36:07,0
2016-05-16 20:29:50,FALSE,FALSE,0,FALSE,2016-05-16 20:29:50,0
2016-05-17 03:16:07,TRUE,FALSE,0,FALSE,2016-05-17 03:16:07,0
2016-05-17 20:25:07,FALSE,FALSE,0,FALSE,2016-05-17 20:25:07,0
2016-05-18 03:21:08,TRUE,FALSE,0,FALSE,2016-05-18 03:21:08,0
2016-05-18 20:19:51,FALSE,FALSE,0,FALSE,2016-05-18 20:19:51,0
2016-05-19 03:25:52,TRUE,FALSE,0,FALSE,2016-05-19 03:25:52,0
2016-05-19 20:29:51,FALSE,FALSE,0,FALSE,2016-05-19 20:29:51,0
